pixel,1432A,1437A,1442A,1447A,1452A,1457A,1462A,1467A,1472A,1477A,1482A,1487A,1492A,1497A,1502A,1507A,1512A,1517A,1522A,1527A,1532A,1537A,1542A,1547A,1552A,1557A,1562A,1567A,1572A,1577A,1582A,1587A,1592A,1597A,1602A,1625A,1630A,1635A,1640A,1645A,1650A,1655A,1660A,1665A,1670A,1675A,1680A,1685A,1690A,1695A,1700A,1705A,1710A,1715A,1720A,1725A,1730A,1735A,1740A,1745A,1750A,1755A,1760A,1765A,1770A,1775A,1780A,1785A,1790A,1795A
155,0.032116026963274896,0.03216729177968768,0.032166672512650984,0.03212066301489691,0.03209857260973275,0.032079309983536836,0.03205735536134036,0.03206041073352857,0.03210755416100028,0.03210356541716898,0.032096665031166184,0.032089918119035915,0.03205384204179501,0.03202501570712831,0.032025177089039784,0.03202237989227971,0.0320164677242023,0.031981155297145764,0.03195767571641303,0.03196673763366372,0.031951190496573814,0.031915820822101634,0.03193219630667246,0.031917983209182745,0.03190443003741555,0.03190330300059119,0.03189070248441285,0.031883259132357324,0.031871176905998215,0.031846389240063035,0.0318108641317001,0.0317772485380393,0.03175802151475165,0.03172087736893371,0.03169899034922434,0.0315389582835606,0.0314895328807097,0.03142440762636329,0.03132607392324823,0.031246599465955108,0.031193702267868738,0.031145004566756226,0.03111653972691142,0.031023167053748187,0.03102203778346843,0.03099438965871288,0.030951413286690755,0.03093508977763495,0.030794899345408883,0.030740905394458264,0.03070619806774473,0.03067923680916135,0.03064679155420738,0.030601370825598558,0.030577908000399508,0.03040920266025555,0.03033812529277372,0.030333990115573133,0.030305294755921714,0.03026282727509105,0.030208516264891294,0.03011119469559525,0.0301240569979598,0.030045426388425205,0.0300905594967386,0.030030276256665017,0.02996531087678705,0.029973990339794625,0.03003500822076512,0.030023260163837245
156,0.04127718506110207,0.04133489925923841,0.04129653992625909,0.04121568634920392,0.041155900776278,0.04110817193219485,0.04105427931081599,0.04104147693680232,0.04109131212290193,0.04105622799680808,0.041040151130301794,0.04100118074614623,0.04093102046691048,0.04087913909567836,0.040861198776083366,0.04084955805035987,0.040831870269930896,0.04077248915908328,0.04072792487822876,0.040738966387638784,0.04070849890880334,0.040659414166728525,0.04067611822761556,0.04066212807918385,0.0406454765161656,0.040640892244948205,0.04063796578775791,0.04062176422947265,0.0405993928859449,0.040577674146447584,0.0405423607628268,0.0405009365349831,0.04049306127641028,0.040455912018616126,0.040431943818309335,0.040300777844805,0.04024839242118367,0.04017758553387175,0.04005047689985948,0.039943601265142514,0.039880668202929584,0.03984919902976205,0.039831681571272315,0.0397129959946776,0.03973762801907039,0.039716702764101934,0.03966697665002338,0.039658562291549966,0.03947373230450794,0.039423450795246666,0.03940812550432322,0.03940367385794593,0.03939458096642381,0.03936080619022441,0.039378328313348684,0.03916615256691119,0.039120478190862895,0.03917308723040977,0.03919136010481873,0.03919625125319082,0.03919493284375914,0.039122918202052416,0.039225436946184834,0.03919791770858306,0.03935861721349431,0.03934817027282042,0.03932111473200258,0.0394503989019657,0.039630956448873614,0.03972540279316268
157,0.05376497989093795,0.053829960364210484,0.05374394457985139,0.05361899751118461,0.053514692544982714,0.053433424100671915,0.05334242431469987,0.0533099406116284,0.053359888811247286,0.05328417476489188,0.053256157808746485,0.05317771453731968,0.05306970452631586,0.052990130639859634,0.05295004986939482,0.0529255328082141,0.05289462134380448,0.05280766886811565,0.05274079400832805,0.052747202377405454,0.052701357254172056,0.05263622718305475,0.052651330247892834,0.05263363703213035,0.05261294991649079,0.05260753978444917,0.05261226631422048,0.05259470303650428,0.0525625410942843,0.05255029422612692,0.05252292185766309,0.052482531242565175,0.05249878852520881,0.052475132613580486,0.05246731175797379,0.05246009692294349,0.05242615619823935,0.0523805100922765,0.052248625073711724,0.052140529857863334,0.05209342368143517,0.05210798649944611,0.052132961799217184,0.052016112336737225,0.05209420596760364,0.05211338063852442,0.052091935615725546,0.05212007451890392,0.0519105705201432,0.051897883043422466,0.05193234568239241,0.05198095481651832,0.0520267884222631,0.052028858611733834,0.0521296123164925,0.05189102134598684,0.05189730295377702,0.052044243974890735,0.05214907980016894,0.05223816881750283,0.052327130988680484,0.05229151372905145,0.052523469600605985,0.052574495527651935,0.05288171980050932,0.05293853689695193,0.05295961273981999,0.05322997689083153,0.05353480365116113,0.05373719853542293
158,0.06836379901793023,0.06839595847654957,0.06825605502914686,0.06807592698282985,0.06792171517212467,0.06779427029726992,0.06765830606607558,0.06758291115471644,0.06760276808003769,0.06747062549502554,0.06741199884136759,0.06729079329650249,0.06714545491282288,0.06703410300617624,0.06696298290486631,0.06691096987240845,0.0668619845281074,0.06675380064908659,0.06666810176717539,0.06665755343272838,0.06660300795213543,0.06652964873742356,0.06653936143865592,0.06651950139450435,0.06650111129477917,0.06650250013875231,0.06651978218133263,0.06652201259202352,0.06649725634990471,0.06651349039301728,0.06651376197897982,0.06650327418809225,0.06656213836355132,0.06658338005579131,0.06662785286000715,0.06691788377769868,0.06695382347953029,0.06699549438659619,0.06693165990796124,0.06690167811396079,0.06693108570850577,0.0670500921030432,0.06718073184081395,0.06715134199191533,0.06733966623618905,0.0674699664313952,0.06755928758761905,0.06769190302250416,0.06755601184038576,0.0676614547163613,0.0678111189174158,0.06797869066910492,0.06814033927168048,0.06824432429451269,0.06848325070635862,0.06830926707673307,0.06841490072595292,0.06868705477354381,0.0689136857198492,0.06911615677378856,0.06931587569001721,0.06933596216805935,0.06968365889228377,0.06981998922116196,0.07023181980327947,0.07034033208246045,0.0703876424105515,0.07073626140152535,0.07107978370076526,0.0713175673537856
159,0.08068998043789721,0.0806428114159154,0.08047851314761158,0.08027021158846448,0.08009550697494199,0.07993540530787611,0.07977820535237265,0.07965176577584353,0.07961732317419358,0.07944397267196268,0.0793511912256541,0.07921612902956059,0.0790629530197576,0.07894382144096299,0.07885127360374168,0.07877310657741135,0.07871850101577674,0.07862214515377895,0.07854188617370697,0.078516205168348,0.07847738128815886,0.07842692392700615,0.07843608214640327,0.07843220583624459,0.0784374798470001,0.07846382092173325,0.07851008191484364,0.0785614282679282,0.07857789274683824,0.07864874171383085,0.0787071814786746,0.07876699711921539,0.0788846426133303,0.07898645511339443,0.07911927239684169,0.07985629113725433,0.08001158097589532,0.08019746465588562,0.08028599804470023,0.08042308683954408,0.08058822370316282,0.08085464454033896,0.08113190834532198,0.0812852788813981,0.08160964106302028,0.08190355072831135,0.08216872370132401,0.08245211177506892,0.08252282157151114,0.08281418906389251,0.08312483278830465,0.08345266889374119,0.08376461779704238,0.0840265396569272,0.08440818590662147,0.08443378111245597,0.08467026483989408,0.08504416687543148,0.08537562063033871,0.08567332513767811,0.08595824545682182,0.08605645354022094,0.08642482752230753,0.08661909115105873,0.0870042306340628,0.08711983599973085,0.08715577389980546,0.08744996797515149,0.08768527428832155,0.08785160467969219
160,0.08515837428427286,0.0850348984439161,0.08491465985728057,0.08475055420046823,0.08462436000117794,0.08448754625485556,0.0843741012973284,0.08423401467177229,0.0841647848869385,0.08401219231958024,0.08391928771843699,0.0838334665528912,0.08373099935472045,0.08365778742278843,0.08358124503749642,0.08351031000727603,0.08348486991898693,0.08345043285268054,0.08341414507698626,0.08339445600755209,0.08340417743871062,0.08341732354382342,0.08343681569001353,0.08347519619327194,0.08352580905436106,0.08358967043557575,0.08367611703369802,0.08378741384161935,0.0838657788344428,0.0839949121910924,0.0841231679442772,0.08426525999243939,0.08442777981982844,0.08460817026754135,0.08482084068676622,0.08590716804508496,0.08616417301537238,0.08647519995982703,0.08672657244336117,0.08703490692765574,0.08731925369072405,0.08768517464153544,0.08805361520601224,0.08839254214618539,0.0887728223183896,0.08918185246834602,0.08958054377620465,0.08995637847842182,0.09027985502262204,0.09072196243808013,0.09114616123195014,0.09157604318091396,0.09198202323091964,0.0923749124149958,0.09280920352520236,0.09311443607568876,0.0934581431349112,0.09384791068752628,0.09421153880465648,0.09454588990237904,0.0948676052132972,0.09507674242650743,0.0953670707199515,0.09560612094648052,0.0958598105713875,0.09599051171218456,0.09605191852308066,0.09623289833737388,0.09631713898235496,0.09641749476321858
161,0.07980314397094837,0.07965390679074745,0.07961957735572314,0.0795484217453444,0.07951387572825415,0.07944531663847207,0.0794198733326202,0.07931696937501563,0.0792554737417909,0.07917685769286256,0.07912369078999956,0.07912466575790049,0.0791073367181696,0.07911013706977613,0.0790800276036619,0.07904978229355461,0.07907420481433322,0.07911886749347169,0.07913984085708978,0.07914270365384593,0.07920637698928884,0.0792888497574363,0.07931913955227175,0.07940199575047784,0.07949102812391537,0.0795766049747746,0.07968555732299583,0.07982661107448477,0.07994291332509419,0.0800915863133468,0.08025405015229298,0.08043192448542796,0.08058853237084694,0.08078809112802389,0.08101095881074175,0.08206758827958782,0.08233036906292764,0.08265573692414546,0.082969541084787,0.08333127219550196,0.08362956305462074,0.08396298769953553,0.08429076389705689,0.08469070763701181,0.0849823768893161,0.08536788302264528,0.08576097188011395,0.08609320136156268,0.08655767941214759,0.08701426027666789,0.0874281293425913,0.08783310525544323,0.08821641433126702,0.08863535643249151,0.08900293497010986,0.08952338816340437,0.08990664659744828,0.09023489599151548,0.09056696911547077,0.09089519662288366,0.09122929536500406,0.09157056966116224,0.09178573699245277,0.0920988530522538,0.09226175072106822,0.09248919996270487,0.09268925487765864,0.0928521010503414,0.0929216675308019,0.093102306964654
162,0.06843844413634008,0.0683100092946003,0.06833804631094978,0.06834100240785981,0.0683739348320382,0.0683618247642751,0.0684024295795774,0.06835127353187674,0.06831637953694443,0.06830491708866633,0.06829580888918173,0.0683562673987962,0.06839951888170706,0.0684519440643623,0.06845950700085138,0.06846746574456745,0.06852181122605372,0.06860698839980207,0.06865758407742986,0.06867572540505447,0.0687587368186926,0.06886986064645002,0.06889691745702889,0.06899255327284806,0.06908563960974043,0.06915943816213863,0.06925479712875804,0.06937550127360803,0.06948048791760697,0.0695971785905337,0.06973731176822646,0.06988258312088311,0.06998853375448401,0.07013971446695545,0.07029942212289929,0.07099745732331238,0.07117810081073538,0.07140960194092602,0.07166238405616703,0.07194015148044351,0.07215516576851794,0.07235835852709582,0.07255530230039868,0.07287319570771132,0.07300432161077379,0.07325938219747494,0.07353223367584025,0.07373289053182681,0.0741592942647958,0.07450552339499589,0.07480701277203095,0.07509766168919613,0.07537216958343357,0.07570888793730418,0.07594990331353009,0.07649825755710611,0.07683854645951115,0.0770718695679576,0.07733435022509894,0.07762258378750085,0.07793334916035936,0.07833899261731966,0.07851685927766927,0.07887989709861963,0.0790270388163029,0.07935500237697501,0.07970177193329488,0.07991637672304461,0.08007377174291294,0.08039624904205064
163,0.056529733977363175,0.05643372406360419,0.0564786871528296,0.05651095238139961,0.05656351584740305,0.05656855336972134,0.05662709840626402,0.056607127543551336,0.05658761305191265,0.056601756188455074,0.05661313200311306,0.0566818540526679,0.05673965006646211,0.0567969156861487,0.05681094052197482,0.05683120728234811,0.05688014780763921,0.056954897437730814,0.05700063967673045,0.057013526634292974,0.057075843807120885,0.05717146556554462,0.05717910271372709,0.0572517521119192,0.05731757622197727,0.0573576461452495,0.057417159243015714,0.057486856173479525,0.057550629199688536,0.05761193665590561,0.05769869642402878,0.057778859491284876,0.057826440514167674,0.057906022129073184,0.05798077042337697,0.0582713935814677,0.05835303359727284,0.0584636165065219,0.058607300576819926,0.05875298826608508,0.058860115749919374,0.05892850878991475,0.058988238989807824,0.059168517936103136,0.05916270568147406,0.059269018356228775,0.05939067698082589,0.059455910930247276,0.05973687825074105,0.0599250660818455,0.06007316968874586,0.060222502394455424,0.060354643258772114,0.06054442621431616,0.06064399075327314,0.06105049713999131,0.06127315308223726,0.061380817920991274,0.06152539928601659,0.06171141511648956,0.06191774929336605,0.06225238965869949,0.06235358071359547,0.0626520403353425,0.06274729386681697,0.06304560680021601,0.06338790254256609,0.0635688148136535,0.06373073844927278,0.06406210030439517
164,0.04657852039643556,0.04650851190671198,0.046551450150480345,0.04659108609387725,0.04664261779664392,0.046644873505596166,0.046699233209886996,0.046689864356768376,0.04667296482289834,0.04668650686092555,0.04669917543580075,0.04675092708934995,0.04679992649855474,0.04684141841155436,0.04684180144816609,0.04685684562343488,0.04688311772991111,0.046925730381752566,0.04695308827730702,0.046946366929983774,0.04697296851614807,0.047034764232161935,0.0470155622294279,0.047048861955786635,0.04707508144971402,0.04707840763452365,0.047101287110837234,0.047117264017110985,0.04713742977264772,0.04714878370995805,0.04718186010085704,0.04720438392840543,0.0472056720472943,0.04722749828272155,0.04723565991160198,0.047234009123437365,0.047244793608367065,0.04726496908927134,0.04731866336130692,0.04736139895003719,0.0473794879044862,0.04735388965503429,0.04730811088229488,0.04737000275906505,0.047276619368680224,0.04726397890045295,0.04725588414976017,0.04721676431655618,0.04733998204877981,0.04738030570001885,0.04737941990780292,0.047393984229155486,0.04738634671796744,0.04741763728358675,0.047381379438663884,0.047583995659298405,0.047656879157777256,0.04762106630310179,0.047618663158620095,0.04765832669613483,0.04770541170075567,0.04788290026909644,0.04785461637921347,0.04799951751104966,0.04797716295382009,0.04813182533052058,0.048331499893757235,0.04837833712811422,0.048427318805786636,0.04862054596375473
165,0.03827966950382725,0.038232116683853054,0.03827865541765932,0.038326005336032,0.03838241618008479,0.038387239126959585,0.03844297805805828,0.03844065601278436,0.03842785298812998,0.038442000501340265,0.03845407103443005,0.0384927737637591,0.03853540257669105,0.03856580625896562,0.03855376943096902,0.038564712446360734,0.03857361432416027,0.03859155114045303,0.03860578932824785,0.03857828169715219,0.03857758202968632,0.03860826015574097,0.03856552961507082,0.03856224934508379,0.038551639657913535,0.0385260334101276,0.03852054151769528,0.0384944316243346,0.03847887679297634,0.03845502933481485,0.03844638716906106,0.03843064245343093,0.038396402445389485,0.03838159915862992,0.0383485310168328,0.038172233822398934,0.03814363479127954,0.038111438489861184,0.0381109727651328,0.03809728802350704,0.03805485335096834,0.03797672161661296,0.037865429313422974,0.03785259889009173,0.037714467956349064,0.037626701199656484,0.037534119485735616,0.03743029364359438,0.037437316396879326,0.03737383767904174,0.037266056885198184,0.037181087668995715,0.03707164325635669,0.03698438978460685,0.03685154507114037,0.03688741106464585,0.03684073618555282,0.03669753820342556,0.0365823428544601,0.03650184917515735,0.036421942529792535,0.03645985713851254,0.036327537522647266,0.036336243018815696,0.036212917061729626,0.03623209988233988,0.036284992880743716,0.03621460069177085,0.036149379999832726,0.03619443480510754
