pixel,1386A,1391A,1396A,1401A,1406A,1411A,1416A,1421A,1426A,1431A,1436A,1441A,1446A,1451A,1456A,1461A,1466A,1471A,1476A,1481A,1486A,1491A,1496A,1501A,1506A,1511A,1516A,1521A,1526A,1531A,1536A,1541A,1546A,1551A,1556A,1578A,1583A,1588A,1593A,1598A,1603A,1608A,1613A,1618A,1623A,1628A,1633A,1638A,1643A,1648A,1653A,1658A,1663A,1668A,1673A,1678A,1683A,1688A,1693A,1698A,1703A,1708A,1713A,1718A,1723A,1728A,1733A,1738A,1743A,1748A
76,2.8707432058316992e-05,2.917505868095611e-05,2.9394026387877587e-05,2.972266765715589e-05,2.9038088315158723e-05,2.891990762072052e-05,2.921686694211217e-05,2.8825953000330336e-05,2.935382505919551e-05,2.885839775156488e-05,2.864791932775138e-05,2.8726111651317456e-05,2.888774699075022e-05,2.8840185656374238e-05,2.881970596679169e-05,2.8864967014500257e-05,2.8395368645182982e-05,2.7959899342523058e-05,2.7919195809186104e-05,2.784935310419777e-05,2.7819028216540184e-05,2.801477484576605e-05,2.780691066580313e-05,2.8091863871569804e-05,2.7903202942587872e-05,2.8333768426519604e-05,2.8710508037108684e-05,2.878412209886009e-05,2.8914396863070813e-05,2.9272439313703227e-05,2.8966472747539778e-05,2.8963318776517607e-05,2.9508920854678923e-05,2.9309665515990638e-05,2.9114257411643324e-05,2.858083992119892e-05,2.8292107466998194e-05,2.82024914437836e-05,2.8263028960052886e-05,2.8559138114785063e-05,2.803463227205398e-05,2.8148612383327125e-05,2.7728617216215772e-05,2.844610496648005e-05,2.8856704269919465e-05,2.8514496127087013e-05,2.8429513866033545e-05,2.8446768651545288e-05,2.8501368033225844e-05,2.852917561153229e-05,2.871539490561272e-05,2.881040254128729e-05,2.895848081154017e-05,2.909499637692348e-05,2.9322995445613066e-05,2.9981558181373115e-05,2.9796989108666686e-05,3.0234269825280933e-05,3.0234851841994026e-05,3.073153279994632e-05,3.075229750290526e-05,3.092127611684305e-05,3.113620318218466e-05,3.1295543786726285e-05,3.121233343282738e-05,3.191160216469339e-05,3.1943946028078997e-05,3.185545400313108e-05,3.274993122074415e-05,3.3200408015134165e-05
77,2.915624985137336e-05,2.969423842345194e-05,2.9684265572590478e-05,3.0007889493476978e-05,2.9238037686174487e-05,2.9139568547819487e-05,2.9420531549828167e-05,2.8947318942431475e-05,2.9660462479077946e-05,2.9143812452092455e-05,2.9048275118992492e-05,2.9089443480426477e-05,2.9240775999051422e-05,2.924670110312809e-05,2.914358991631684e-05,2.920848373199842e-05,2.8621999362132452e-05,2.8269602398507233e-05,2.805798243772917e-05,2.813989421670417e-05,2.8125187237893958e-05,2.842423751779573e-05,2.83003739376942e-05,2.8569087295629493e-05,2.8488151565591853e-05,2.8946786727254852e-05,2.9318521921229027e-05,2.949629596277107e-05,2.9697032153909706e-05,2.9994568519174467e-05,2.9653615733716633e-05,2.971765833510971e-05,3.0176037815789613e-05,3.005763297360993e-05,2.9830624760288348e-05,2.9020050516629054e-05,2.874703712432074e-05,2.881842029039345e-05,2.8913826026386054e-05,2.9165874463966963e-05,2.8739358040769664e-05,2.8930128535947493e-05,2.853743193561239e-05,2.932570356508371e-05,2.961323709012389e-05,2.9388158118456568e-05,2.929768797089375e-05,2.9315214179665827e-05,2.9436419404063048e-05,2.9661924500660376e-05,2.9884463339710224e-05,2.98854267353282e-05,3.019134304180589e-05,3.0133427973711694e-05,3.052526761195524e-05,3.1099090268653577e-05,3.1016048134572794e-05,3.1511925678892835e-05,3.146316056822992e-05,3.202421864764382e-05,3.217307031010576e-05,3.220982664683911e-05,3.2530133823473796e-05,3.2817896268500105e-05,3.2788895321301505e-05,3.363520248841377e-05,3.3642063155061686e-05,3.355565469610187e-05,3.45745821779628e-05,3.502842188483689e-05
78,2.9497738510912904e-05,3.00355335675912e-05,2.9857772164573854e-05,3.018561260284068e-05,2.9339136988453057e-05,2.928139218252965e-05,2.9613328204652643e-05,2.9153952571158586e-05,2.993463457764104e-05,2.944682297571779e-05,2.946489442621555e-05,2.9470033035183534e-05,2.9688878855862764e-05,2.969589316666937e-05,2.9564766961932434e-05,2.9584447049866838e-05,2.9002470254354945e-05,2.8655860223968066e-05,2.8376812855551837e-05,2.855082415773358e-05,2.8618837788923687e-05,2.902037764916889e-05,2.897641199472782e-05,2.9222941809482818e-05,2.927714801182592e-05,2.971405223631226e-05,3.0060204356360064e-05,3.033076923070072e-05,3.056367463393532e-05,3.073953866473792e-05,3.042724267017436e-05,3.0443009296001726e-05,3.080309598499249e-05,3.072246272322932e-05,3.0466347440164746e-05,2.952904234419909e-05,2.9382007915036096e-05,2.9534750983094672e-05,2.972515165278874e-05,2.9920908575473407e-05,2.9721951803547265e-05,2.9944149524225067e-05,2.9632285152768e-05,3.047613163546419e-05,3.064841648015668e-05,3.0628681281001095e-05,3.044704879091545e-05,3.0443980819544543e-05,3.063124210666103e-05,3.0996091032601744e-05,3.1169473651980165e-05,3.1053062603823075e-05,3.154115140375972e-05,3.1329062704737755e-05,3.1864765580478887e-05,3.24078094147476e-05,3.244749458862031e-05,3.296202693916138e-05,3.294199041555317e-05,3.3521795938644834e-05,3.3793350511011213e-05,3.375191854698112e-05,3.4159813290127426e-05,3.463429856805246e-05,3.462842941426829e-05,3.552650487590642e-05,3.552107260339072e-05,3.5391255636167576e-05,3.653233581272201e-05,3.692536781680165e-05
79,2.976753124529901e-05,3.0218581672292988e-05,2.995511692823686e-05,3.0309564366264277e-05,2.943676049862911e-05,2.9427104609977125e-05,2.9897763047585554e-05,2.9543144511226063e-05,3.0214874494875398e-05,2.9803173859152046e-05,2.9892598773489617e-05,2.9897915942587074e-05,3.025247596291017e-05,3.022936238555337e-05,3.0138826293783753e-05,3.0048837396936126e-05,2.9557279084377124e-05,2.9132095203579444e-05,2.889791641971036e-05,2.9107755822476466e-05,2.9327811469315895e-05,2.9815545435349767e-05,2.9854146167106182e-05,3.0016895969308367e-05,3.020391382534264e-05,3.053392571468687e-05,3.088131573513886e-05,3.1129935892890285e-05,3.1372974202350453e-05,3.141104667612746e-05,3.1175743123355866e-05,3.104315398110954e-05,3.136249694262868e-05,3.130988797142444e-05,3.106925737642224e-05,3.028844131917116e-05,3.028443418267208e-05,3.0437615291022302e-05,3.077659243937052e-05,3.089839112733999e-05,3.09544424142197e-05,3.1153052652360056e-05,3.09450039272754e-05,3.1819348703256206e-05,3.1911209937827064e-05,3.2090982650686684e-05,3.179209251740596e-05,3.179824955514269e-05,3.207322157118949e-05,3.2516515576561064e-05,3.258971072437326e-05,3.241431849245455e-05,3.3038698190559185e-05,3.277397969558756e-05,3.340605270129262e-05,3.400677234005289e-05,3.4133602375830924e-05,3.464178537771341e-05,3.4695594514339524e-05,3.5283507063783974e-05,3.56222146456437e-05,3.5531204544305764e-05,3.5990700533104276e-05,3.66371113864877e-05,3.665359985944528e-05,3.752410135237404e-05,3.748766163047153e-05,3.7277309421569546e-05,3.857628172089782e-05,3.884276518621128e-05
80,3.0007369441909894e-05,3.0325325418734594e-05,3.0059490355964216e-05,3.0485608031902886e-05,2.9622521484142976e-05,2.966900387447015e-05,3.030790081639788e-05,3.0136029136069738e-05,3.058073547563577e-05,3.027898126292881e-05,3.0346431685001094e-05,3.0413952670562587e-05,3.09122844468112e-05,3.08730111646904e-05,3.0836256084302493e-05,3.066727551310576e-05,3.024501008614444e-05,2.9754999282611604e-05,2.9605100373928924e-05,2.984180599965404e-05,3.0231651161747853e-05,3.0767221622222776e-05,3.0849534315308695e-05,3.090532217051226e-05,3.1121673252748326e-05,3.1305007137498464e-05,3.1639976718238236e-05,3.1789500798618487e-05,3.205233936954849e-05,3.201424324926769e-05,3.1850824812221305e-05,3.15976863059469e-05,3.193994119903745e-05,3.194973290313538e-05,3.178125741693771e-05,3.137042449920615e-05,3.143670579289372e-05,3.155471582594569e-05,3.205916292933658e-05,3.209543183597726e-05,3.233448723919115e-05,3.250980780106375e-05,3.2376610121894985e-05,3.3276026710969385e-05,3.3374427813993964e-05,3.36758471509774e-05,3.3323473896255766e-05,3.342230776432823e-05,3.37996580133207e-05,3.427660042199217e-05,3.4241583018729594e-05,3.410783580855441e-05,3.4765176634607924e-05,3.45445556317156e-05,3.519732266569727e-05,3.592632586736533e-05,3.6069080187565745e-05,3.656413120424482e-05,3.6673611939285736e-05,3.726702323667832e-05,3.7577390838865554e-05,3.746431109448491e-05,3.7975532250565915e-05,3.8730363723501754e-05,3.8778777163893204e-05,3.956687501525263e-05,3.947698395831186e-05,3.9162326169302005e-05,4.068781941569136e-05,4.0793941622111454e-05
81,3.030320113622953e-05,3.0493824484356202e-05,3.029894792415401e-05,3.079229930429337e-05,2.996276921667724e-05,3.008649089276518e-05,3.0818844972731e-05,3.089908581517711e-05,3.111077478785032e-05,3.093230771672644e-05,3.0872734834681316e-05,3.1051960441221506e-05,3.1623880242844596e-05,3.1620591780753685e-05,3.1629718727075906e-05,3.149925421892398e-05,3.1027169206906786e-05,3.059140152967352e-05,3.045563914455525e-05,3.0737494196502366e-05,3.126455362376641e-05,3.1753633685760636e-05,3.179613713481932e-05,3.1829139540067634e-05,3.191660040325665e-05,3.200094262547849e-05,3.229189915716505e-05,3.2353959047037884e-05,3.271146046872668e-05,3.26910093374459e-05,3.2563870248761636e-05,3.229394030458487e-05,3.2688385277018076e-05,3.276230478151889e-05,3.274681109301642e-05,3.274745099645406e-05,3.280005050169038e-05,3.2891726494028226e-05,3.3519197128918876e-05,3.3491089018639745e-05,3.381543732706053e-05,3.4015037598648796e-05,3.393028907727491e-05,3.486454982262684e-05,3.509808723422495e-05,3.542632876514672e-05,3.5134765633512034e-05,3.539698042711972e-05,3.5844824836681444e-05,3.632282830465605e-05,3.620049214489812e-05,3.6171870088889416e-05,3.676856347892234e-05,3.663672644371066e-05,3.7233296642479434e-05,3.811841406561065e-05,3.819222179618871e-05,3.866221342523315e-05,3.8804532818121854e-05,3.940207546310968e-05,3.959145084613937e-05,3.948459081973753e-05,4.00931407428985e-05,4.0871704802583173e-05,4.0918166175752734e-05,4.157784137438529e-05,4.144027918851605e-05,4.100256861336675e-05,4.281190593611251e-05,4.276450572249081e-05
82,3.072036209999675e-05,3.0839727222610114e-05,3.078935970697708e-05,3.124192968401079e-05,3.048206360664349e-05,3.0687123010633675e-05,3.141882613130193e-05,3.1786576526389905e-05,3.186011441438561e-05,3.176042905014858e-05,3.1549464978539666e-05,3.184933234595942e-05,3.237811411626565e-05,3.2458519559862296e-05,3.253146151184803e-05,3.253011609563964e-05,3.1912990402267395e-05,3.162075957567363e-05,3.138306520259526e-05,3.1697288027722026e-05,3.234449308612756e-05,3.2663437168294216e-05,3.263068207660896e-05,3.275406830876328e-05,3.2648972699512356e-05,3.27193029888815e-05,3.2995868991622216e-05,3.299779487902897e-05,3.355055776216608e-05,3.3603521172092465e-05,3.3503290427890695e-05,3.330729091497114e-05,3.3713948299824687e-05,3.379409092997462e-05,3.4011326878366114e-05,3.437589489632249e-05,3.439825248580251e-05,3.4484197957693536e-05,3.5156762929396755e-05,3.511447892642588e-05,3.5471482045329644e-05,3.573836604439849e-05,3.573448790917174e-05,3.670797907776988e-05,3.7169199509189445e-05,3.745780684402102e-05,3.7305056430718825e-05,3.773748453170656e-05,3.8166353130202746e-05,3.8627943370038894e-05,3.8460299767236324e-05,3.8534325311310964e-05,3.9031292668455896e-05,3.8955394626908796e-05,3.9463816091462737e-05,4.0511008164981046e-05,4.043374827701529e-05,4.084870193833741e-05,4.103590728326117e-05,4.1639549256556455e-05,4.164283113967627e-05,4.154023017109354e-05,4.2287088066897535e-05,4.302781182963328e-05,4.298607903930344e-05,4.347604204662232e-05,4.332721906815356e-05,4.2761726163823306e-05,4.485488210576953e-05,4.4701626034111355e-05
83,3.129767676798871e-05,3.139638289000961e-05,3.1546194573125325e-05,3.184557197458357e-05,3.1181029294011856e-05,3.145111012666696e-05,3.2136581562681305e-05,3.2763105346202984e-05,3.2885821407885775e-05,3.2749782851335624e-05,3.245124264552561e-05,3.281186753395716e-05,3.3208564555582016e-05,3.3361982301037625e-05,3.352881130180234e-05,3.3637603060748145e-05,3.290953635404389e-05,3.2731299383327884e-05,3.236247237575871e-05,3.2640331852889175e-05,3.3435802090104995e-05,3.3523552618977736e-05,3.348753854458382e-05,3.374721949831893e-05,3.3519204139382565e-05,3.3645446895161245e-05,3.3974363067827264e-05,3.3939028743106814e-05,3.467613611269431e-05,3.482291885362032e-05,3.478543576649945e-05,3.472470594522621e-05,3.5050232949533705e-05,3.507514260426598e-05,3.5517723912325665e-05,3.6243871060340866e-05,3.628576220068966e-05,3.6384177905389316e-05,3.704148689406864e-05,3.706353431848325e-05,3.743814212788461e-05,3.7783396699111136e-05,3.789414051224847e-05,3.890231785711278e-05,3.957733840395275e-05,3.9813685925887744e-05,3.980238993602168e-05,4.0371821326831955e-05,4.0666485265129295e-05,4.109542912324798e-05,4.094319163645349e-05,4.110382109220504e-05,4.148926060537105e-05,4.1389760373878105e-05,4.183422853368252e-05,4.3002532453492734e-05,4.271922815069984e-05,4.3062120142539426e-05,4.33138576557385e-05,4.391611075322785e-05,4.371282387663142e-05,4.356910185041649e-05,4.445486213509275e-05,4.5145178532435243e-05,4.494304349636767e-05,4.524471118436294e-05,4.51331145006896e-05,4.4467375465143385e-05,4.678492188893379e-05,4.660471801389722e-05
84,3.208405904820175e-05,3.216148839772379e-05,3.2530315603031714e-05,3.2661266759463434e-05,3.205821212571883e-05,3.2427383014903586e-05,3.3042825238215226e-05,3.3838716200422404e-05,3.4186306371064566e-05,3.390759765093593e-05,3.3576149127808564e-05,3.388067229288762e-05,3.4132938839374215e-05,3.427839894707406e-05,3.4558227432270286e-05,3.470921681381968e-05,3.3984517804668736e-05,3.384070912739642e-05,3.3449501889584543e-05,3.361986648834485e-05,3.458150357931342e-05,3.4511094225665745e-05,3.4579470530727285e-05,3.497598151074339e-05,3.470970495916778e-05,3.49375640007966e-05,3.5355079335911155e-05,3.5325060419415054e-05,3.608304290053253e-05,3.633559613622196e-05,3.6413400264349014e-05,3.651008179045133e-05,3.671549134565767e-05,3.6675763273647666e-05,3.722367783698039e-05,3.838415936753756e-05,3.8495213831585085e-05,3.8633376594713626e-05,3.92484885843068e-05,3.940377478364098e-05,3.9747082328713424e-05,4.0166124371150065e-05,4.0363618298414265e-05,4.1435785476476056e-05,4.223017330083596e-05,4.2429966579285744e-05,4.2517216077377175e-05,4.3176695962176135e-05,4.325168377444084e-05,4.3624544809342294e-05,4.354239068531461e-05,4.378081742433087e-05,4.403422010580815e-05,4.386193477332497e-05,4.429914616848994e-05,4.5462747486887985e-05,4.498926411896891e-05,4.526389351342418e-05,4.5565759873161906e-05,4.613494887624966e-05,4.57674260624782e-05,4.554544694165445e-05,4.654068132764639e-05,4.719939594101489e-05,4.68608734670921e-05,4.701329701944416e-05,4.696682007317888e-05,4.625259862977193e-05,4.864809281020626e-05,4.849832520450823e-05
85,3.312444040701138e-05,3.316418187850331e-05,3.3751360318723984e-05,3.379905918464121e-05,3.313814834343915e-05,3.3677117965283425e-05,3.417868664867871e-05,3.5033114748612354e-05,3.563092527630889e-05,3.521291898008208e-05,3.481676504446e-05,3.497715433805382e-05,3.5122095801018926e-05,3.5177073012943373e-05,3.556531208459305e-05,3.576701021980083e-05,3.511244061282437e-05,3.499498695023354e-05,3.4741550267993895e-05,3.479755809950274e-05,3.5892282312586226e-05,3.5807131111247996e-05,3.605231817121912e-05,3.659344830971511e-05,3.631999579781235e-05,3.6652763930833665e-05,3.713857771184569e-05,3.715886437987857e-05,3.776582959679332e-05,3.812910320860789e-05,3.8348236829174076e-05,3.8576635438445004e-05,3.874823550705481e-05,3.869195458545173e-05,3.918889625305118e-05,4.0820916631964056e-05,4.100630658721427e-05,4.122650789269112e-05,4.18056860783531e-05,4.209344499281562e-05,4.2301342560851756e-05,4.276983795496713e-05,4.301680613264641e-05,4.4231424203164834e-05,4.504808175975186e-05,4.522045924786735e-05,4.535027177183729e-05,4.601110330119414e-05,4.583209305697583e-05,4.613481339466122e-05,4.6165235512398635e-05,4.645581176249188e-05,4.654019070950858e-05,4.631908790743392e-05,4.679584481573531e-05,4.7819787781582864e-05,4.723635163924018e-05,4.742768097251158e-05,4.77589220783709e-05,4.824863738413423e-05,4.783393192915058e-05,4.756847589584423e-05,4.862771167885197e-05,4.922703489114181e-05,4.886572815216045e-05,4.89310800156097e-05,4.8950102457638454e-05,4.823603520522133e-05,5.049220842304198e-05,5.037681955538469e-05
86,3.4457860020902664e-05,3.446211081010731e-05,3.521798876238653e-05,3.534266332841172e-05,3.44362247073396e-05,3.5151531913695614e-05,3.5491150960331024e-05,3.6287587885128226e-05,3.701015657440593e-05,3.659056997174446e-05,3.6046284754667044e-05,3.607106565149798e-05,3.614716720633213e-05,3.611556008126709e-05,3.658995372111094e-05,3.6963280065687565e-05,3.636958147457616e-05,3.633124603132282e-05,3.631247533128983e-05,3.632212381002383e-05,3.751031061002517e-05,3.749756485268092e-05,3.794482379822624e-05,3.861667530742596e-05,3.8359219883260976e-05,3.876392542313251e-05,3.927692294245764e-05,3.937416032005977e-05,3.979113889536196e-05,4.0227432571122334e-05,4.0594282329265934e-05,4.092866664464613e-05,4.120702912037738e-05,4.1168855892848e-05,4.150869819708047e-05,4.353624153475695e-05,4.3780756933796835e-05,4.408780737920794e-05,4.466072831208263e-05,4.500990090904704e-05,4.498845468307025e-05,4.547834918454647e-05,4.576590516707135e-05,4.717853579909895e-05,4.792783703926365e-05,4.809652669707463e-05,4.8234407253828885e-05,4.8764995283540536e-05,4.834380434010533e-05,4.85925197380169e-05,4.8746296906738206e-05,4.905329851840479e-05,4.891793158842893e-05,4.873242388000445e-05,4.9260764367244676e-05,5.01391935017315e-05,4.955964287456816e-05,4.959842538935923e-05,4.9984449729693266e-05,5.033493725985032e-05,4.998139105796401e-05,4.978168528601536e-05,5.0841880898193816e-05,5.128449609560191e-05,5.100807576986669e-05,5.10227423941053e-05,5.111812446406715e-05,5.043429681299052e-05,5.2382571395034364e-05,5.2272612554919925e-05
87,3.6082189712083693e-05,3.604236369749903e-05,3.686565312371836e-05,3.7217866807560685e-05,3.5884744035143755e-05,3.6690405419856265e-05,3.686756963148806e-05,3.751789655103298e-05,3.820554907466021e-05,3.795707151625879e-05,3.724530587010445e-05,3.721294118913071e-05,3.727974874414194e-05,3.725318444242097e-05,3.776692265009733e-05,3.8477432145494605e-05,3.793882719291079e-05,3.800245460861158e-05,3.8206011923868136e-05,3.82473138286744e-05,3.951180067884162e-05,3.9586026279660194e-05,4.022157151400053e-05,4.097691111003115e-05,4.079132682674096e-05,4.123677432655094e-05,4.175453381538732e-05,4.196215580906183e-05,4.2266081075028606e-05,4.268079937688585e-05,4.3199705257513973e-05,4.363536072236527e-05,4.407942615061841e-05,4.4031334706172174e-05,4.422361716630796e-05,4.648539854136002e-05,4.678837174474777e-05,4.710525584530161e-05,4.768513244672044e-05,4.7983724697158e-05,4.772366831557984e-05,4.8250001496770224e-05,4.858128745136165e-05,5.014742923658794e-05,5.075576653558807e-05,5.096962179485181e-05,5.1131779258067906e-05,5.140318886771001e-05,5.078620195204948e-05,5.103465236693996e-05,5.127232796953633e-05,5.1603767327500686e-05,5.123185715543781e-05,5.117503126371309e-05,5.172591098908271e-05,5.256319110228966e-05,5.2063951812893624e-05,5.187402478956007e-05,5.23839574992797e-05,5.251539503750697e-05,5.224310120814828e-05,5.224554288360861e-05,5.323825304542649e-05,5.342405152216748e-05,5.326792997831573e-05,5.325994921732088e-05,5.347407548844348e-05,5.283285049085167e-05,5.446198879132306e-05,5.429954188334965e-05
88,3.7885491677317276e-05,3.775327496039416e-05,3.856203189620248e-05,3.916553596564439e-05,3.7397771987714905e-05,3.8166972414665005e-05,3.8240558025354054e-05,3.875795594884582e-05,3.9328674492621545e-05,3.9356648247363504e-05,3.854034231028541e-05,3.852712376943829e-05,3.869465168712773e-05,3.8797381740478835e-05,3.928579200463655e-05,4.043633860625285e-05,3.99581654459224e-05,4.011155207473167e-05,4.0457168221449454e-05,4.0567907811915145e-05,4.189418962158125e-05,4.2050936791406673e-05,4.283589209404277e-05,4.36410459839745e-05,4.362052740296185e-05,4.408002996347825e-05,4.4591506103305485e-05,4.494276549427573e-05,4.5210768746767546e-05,4.552571277143517e-05,4.618463447503503e-05,4.673878309847162e-05,4.725779444609303e-05,4.713593929927769e-05,4.730929599096699e-05,4.957564441232342e-05,4.994634278361817e-05,5.015956243156057e-05,5.0739853134641806e-05,5.086845509433648e-05,5.048660636624487e-05,5.108298545794466e-05,5.14444576627657e-05,5.3044690923384995e-05,5.349366879742064e-05,5.381074867929602e-05,5.403706276175556e-05,5.402347580654044e-05,5.328653711857214e-05,5.356253256331912e-05,5.3809120784642385e-05,5.422992421885714e-05,5.366805943484931e-05,5.378696569120473e-05,5.42862158802741e-05,5.51688497335557e-05,5.474365426112185e-05,5.4333930779754185e-05,5.502102264710027e-05,5.4873206317135795e-05,5.463930470129348e-05,5.493866805098597e-05,5.580651118381097e-05,5.573121955940872e-05,5.566454636416123e-05,5.568076034423082e-05,5.6040025730291235e-05,5.5416174194268675e-05,5.681981581133571e-05,5.653125068233632e-05
