pixel,1144A,1149A,1154A,1159A,1164A,1169A,1174A,1179A,1184A,1189A,1194A,1199A,1204A,1209A,1214A,1219A,1224A,1229A,1234A,1239A,1244A,1249A,1254A,1259A,1264A,1269A,1274A,1279A,1300A,1305A,1310A,1315A,1320A,1325A,1330A,1335A,1340A,1345A,1350A,1355A,1360A,1365A,1370A,1375A,1380A,1385A,1390A,1395A,1400A,1405A,1410A,1415A,1420A,1425A,1430A,1435A,1440A
21,6.433643186180768e-06,6.451582737453258e-06,6.427738520321065e-06,6.460616259709765e-06,6.444481143725296e-06,6.699161638327133e-06,6.715322053266349e-06,6.940800615163908e-06,6.863183463867697e-06,6.8989738484623685e-06,6.940646169261363e-06,7.0510901999441654e-06,7.088946859012543e-06,7.22597056771245e-06,7.278889434973855e-06,7.540593459419612e-06,7.6037516422398396e-06,7.559276603097787e-06,7.561066266081302e-06,7.480245349115718e-06,7.365886442547641e-06,7.444872578461293e-06,7.537808928657692e-06,7.459963111381834e-06,7.414114243661493e-06,7.3366217155101945e-06,7.1849456887475465e-06,7.361487826389102e-06,7.4560430170150526e-06,7.337350529704148e-06,7.226801874292476e-06,7.420313665045714e-06,7.59541321480504e-06,7.733082131724924e-06,7.726350996093918e-06,7.884979532950051e-06,7.821708490492194e-06,7.843583026972157e-06,8.153834701178944e-06,8.150566985766563e-06,8.022633866851975e-06,8.172548346109863e-06,8.27429341028848e-06,8.3364417198639e-06,8.540760203968256e-06,8.602591539626991e-06,8.49798981349236e-06,8.61046177567475e-06,8.57532239156578e-06,8.712165723050983e-06,8.877026404885451e-06,8.650965964158495e-06,8.830009211918656e-06,8.857880400217622e-06,8.79882459298079e-06,9.109037846654096e-06,9.053692615480409e-06
22,6.575947582028728e-06,6.644665555786212e-06,6.634170980360119e-06,6.67297684853453e-06,6.6590774987048015e-06,6.8924907379498715e-06,6.859758548702408e-06,7.113889580334198e-06,7.023386798573088e-06,7.040367361173343e-06,7.1065836891408085e-06,7.163307149011884e-06,7.173778459936352e-06,7.297421404237549e-06,7.3344843223481995e-06,7.637816371926269e-06,7.702433108882699e-06,7.66889140745706e-06,7.691246167475638e-06,7.64973420353555e-06,7.489764244358678e-06,7.604819720312674e-06,7.669549086114197e-06,7.554374716291118e-06,7.461360778802478e-06,7.404769001418228e-06,7.257310561220405e-06,7.40496039212934e-06,7.507937854239943e-06,7.347028865555934e-06,7.2392650751079975e-06,7.487107126992986e-06,7.682777738897285e-06,7.797307943818787e-06,7.751251767903277e-06,7.923640815372258e-06,7.898093600317514e-06,8.002832869744564e-06,8.344615837538124e-06,8.391488471305405e-06,8.234421493003187e-06,8.43946796668448e-06,8.49418028166765e-06,8.57429385243791e-06,8.792601905735004e-06,8.867513985292238e-06,8.798381249935382e-06,8.85509975805982e-06,8.839559849690227e-06,8.971451245237061e-06,9.094434651723396e-06,8.895821050490712e-06,9.028214279646609e-06,9.006895048985809e-06,8.933778960978647e-06,9.212193875820913e-06,9.163328282175524e-06
23,6.748641771220462e-06,6.857351133428447e-06,6.875668627977875e-06,6.9273238574097244e-06,6.9161883801725065e-06,7.098570810026187e-06,7.029433583975066e-06,7.2796879938817155e-06,7.181406020325783e-06,7.1661926909352265e-06,7.263690569772203e-06,7.26646485235753e-06,7.252435853041194e-06,7.331129011236137e-06,7.370275693499521e-06,7.702542698569623e-06,7.736751543982473e-06,7.746807063383102e-06,7.783705286264742e-06,7.778254775909148e-06,7.590481286373372e-06,7.725775123941137e-06,7.765289524762749e-06,7.639410727895812e-06,7.523996314140352e-06,7.4732509744676455e-06,7.379273426011113e-06,7.490910794754615e-06,7.598087758052762e-06,7.3834506234798855e-06,7.2872844055977585e-06,7.588988195631297e-06,7.776949153280907e-06,7.871993350785083e-06,7.807485929704213e-06,7.987253790286107e-06,8.001974959949217e-06,8.185495005940679e-06,8.559814196991727e-06,8.621044834056692e-06,8.448701528204305e-06,8.711891663575595e-06,8.699006223774765e-06,8.808618485570109e-06,9.018889094585471e-06,9.111468891832074e-06,9.084184730800957e-06,9.101849696193847e-06,9.096637851526218e-06,9.211151133041046e-06,9.299834604723223e-06,9.150769544169082e-06,9.228173866542093e-06,9.14053381830033e-06,9.052171414951228e-06,9.299302459326407e-06,9.262029158959402e-06
24,6.963379488808505e-06,7.0830441342947725e-06,7.131792579748207e-06,7.2075011757312196e-06,7.196049827646284e-06,7.297211902935118e-06,7.217094706671123e-06,7.43216202171549e-06,7.330128211390421e-06,7.286238540888805e-06,7.410326760809561e-06,7.359508137373761e-06,7.33615500626311e-06,7.36200981676896e-06,7.404135050139729e-06,7.726295315075086e-06,7.70288513490061e-06,7.7836336275593e-06,7.827890163441729e-06,7.838458546621326e-06,7.67332780777686e-06,7.816892441514388e-06,7.834226564887265e-06,7.719528535638004e-06,7.612607863365692e-06,7.548010790861223e-06,7.551472865926073e-06,7.631730877970006e-06,7.703980105401024e-06,7.4596385404262195e-06,7.381738443770635e-06,7.729833422283446e-06,7.894515775313593e-06,7.975441105427435e-06,7.907412805116876e-06,8.093966380045082e-06,8.149852415066768e-06,8.383129879703517e-06,8.789426782763244e-06,8.824318598283932e-06,8.661144942303931e-06,8.975297256667722e-06,8.877731084792719e-06,9.037745792194431e-06,9.225474553091907e-06,9.331407635574812e-06,9.337663086955842e-06,9.34914021328321e-06,9.355900757355412e-06,9.441006336433013e-06,9.497109924227107e-06,9.399357698383282e-06,9.411655947897633e-06,9.259668268874254e-06,9.160804404506433e-06,9.382269137560226e-06,9.349762510043773e-06
25,7.205462061797115e-06,7.3145460502056825e-06,7.387077044024011e-06,7.496865010879974e-06,7.4778487700979885e-06,7.483042460218874e-06,7.4124437773225385e-06,7.573226978147902e-06,7.448653874355168e-06,7.411707241412146e-06,7.542761363422467e-06,7.439640438406966e-06,7.424053323540076e-06,7.405664840334558e-06,7.438927701582007e-06,7.700458968578433e-06,7.622566754000845e-06,7.767943238336055e-06,7.828229966471539e-06,7.830884788976914e-06,7.743304446384956e-06,7.898179613190179e-06,7.893551658622251e-06,7.803075143297824e-06,7.725456475613823e-06,7.63684584962102e-06,7.765042906123967e-06,7.822800942204454e-06,7.809740238802749e-06,7.58535084131169e-06,7.537669137938685e-06,7.908486152217136e-06,8.058715644772085e-06,8.111987794936414e-06,8.048011183855811e-06,8.245594694406253e-06,8.34102836458511e-06,8.570101935386902e-06,9.000472510778368e-06,8.994131289806545e-06,8.864258103384047e-06,9.208264615112539e-06,9.020399050993697e-06,9.252157400329262e-06,9.419043331716166e-06,9.53515193631633e-06,9.55266308192908e-06,9.581860436342734e-06,9.61416219964428e-06,9.670738530556545e-06,9.679645578704993e-06,9.63157539542104e-06,9.565685078024443e-06,9.35700352004792e-06,9.262382649833059e-06,9.471594579403287e-06,9.418923289047368e-06
26,7.448778520919081e-06,7.545047413618599e-06,7.632481818409422e-06,7.76940316278697e-06,7.739958871128579e-06,7.660566523669232e-06,7.601259928576414e-06,7.702143175951274e-06,7.5298770155842205e-06,7.543552733083574e-06,7.657294347151712e-06,7.50695337721358e-06,7.5074070477914356e-06,7.4474939304994784e-06,7.4689517666727175e-06,7.63774380753694e-06,7.538354977968198e-06,7.701156232976635e-06,7.801087088574569e-06,7.794872738784351e-06,7.802907172739642e-06,7.985540276980004e-06,7.961564620023254e-06,7.893131295266687e-06,7.855921193722084e-06,7.750210907915795e-06,8.00376492181846e-06,8.044037981273879e-06,7.927582882342521e-06,7.764800327603081e-06,7.757823469870648e-06,8.118443637579744e-06,8.276530965172805e-06,8.281356099025976e-06,8.218513204210299e-06,8.426584465455253e-06,8.558809700188862e-06,8.725501101628012e-06,9.153009917163496e-06,9.13268079692901e-06,9.051817592300723e-06,9.396663528785167e-06,9.128152073095856e-06,9.437294513398537e-06,9.592098322626973e-06,9.718238694255527e-06,9.72871267512282e-06,9.77648825748432e-06,9.848144113689372e-06,9.897526209473993e-06,9.836365187913306e-06,9.837135868242073e-06,9.686070093587905e-06,9.429455431608896e-06,9.350756672234219e-06,9.556689352162763e-06,9.472190948525363e-06
27,7.67552633306237e-06,7.765522313474036e-06,7.862495039389042e-06,7.996342084047195e-06,7.96066982180369e-06,7.8251580402483e-06,7.765450938284561e-06,7.812680000668506e-06,7.59052164229807e-06,7.668537693695085e-06,7.752401622582587e-06,7.572671350231076e-06,7.580556594125563e-06,7.473195754713271e-06,7.494621618777553e-06,7.573560113914018e-06,7.488399540446378e-06,7.607110203410895e-06,7.770787407956463e-06,7.785528232929995e-06,7.865550044912073e-06,8.083109106855028e-06,8.054729853672773e-06,7.981996443233571e-06,7.997076853962037e-06,7.899988944793353e-06,8.245397441237512e-06,8.269261477274477e-06,8.08458134712139e-06,7.998727761134822e-06,8.033366382855096e-06,8.352623585709575e-06,8.534195124025497e-06,8.480878242919219e-06,8.409091148590429e-06,8.614641259880168e-06,8.779970862500518e-06,8.851852021718292e-06,9.232529363245413e-06,9.24101477820235e-06,9.222872438361058e-06,9.544204807422099e-06,9.220555249306592e-06,9.577948893914244e-06,9.729968138152093e-06,9.865437733600907e-06,9.870671758669282e-06,9.912050887844991e-06,1.0030697830130642e-05,1.0090564411934109e-05,9.956713197740858e-06,1.0002845500919752e-05,9.777031158531089e-06,9.48336664769633e-06,9.417147377890131e-06,9.616754261854588e-06,9.520199229147323e-06
28,7.877001220570314e-06,7.964744863670427e-06,8.065550516784951e-06,8.170456782316178e-06,8.127191369971656e-06,7.959853782008113e-06,7.893651956933624e-06,7.894254545585735e-06,7.64757301229611e-06,7.772614849039347e-06,7.824223476178032e-06,7.654309200626047e-06,7.643364152535682e-06,7.491740019217181e-06,7.523750960867981e-06,7.541489842711316e-06,7.487777364916632e-06,7.529944096086751e-06,7.7636296743013e-06,7.830818658447777e-06,7.951537550619994e-06,8.184403831600851e-06,8.170073139494838e-06,8.065308885380396e-06,8.145352559285821e-06,8.090199452720597e-06,8.475477859395489e-06,8.48394584430078e-06,8.296491959520537e-06,8.27882161113541e-06,8.350497985347987e-06,8.601622455106587e-06,8.805787515853488e-06,8.706900627763786e-06,8.611049635795207e-06,8.799214815629592e-06,8.986514508833416e-06,8.965242164258774e-06,9.271821926200064e-06,9.322434003263981e-06,9.375857684293871e-06,9.66537845298666e-06,9.32278250236335e-06,9.67035992721695e-06,9.82052314445232e-06,9.964624923616572e-06,9.982093334306672e-06,9.975851810546906e-06,1.0145545014047753e-05,1.0197534775398917e-05,1.0031835524925977e-05,1.0117760094213402e-05,9.850912230357654e-06,9.526944773956132e-06,9.465228606185336e-06,9.643633542909886e-06,9.57486371870375e-06
29,8.042706718132446e-06,8.129366988124744e-06,8.221783109458478e-06,8.302327644462633e-06,8.237696428013507e-06,8.049890289601881e-06,7.988662058442881e-06,7.940010756322062e-06,7.700435919203853e-06,7.855574495576428e-06,7.868797381493612e-06,7.758553021690088e-06,7.703702034940884e-06,7.5229829275351455e-06,7.5744734428456295e-06,7.558051021013872e-06,7.535430402013037e-06,7.51045299481006e-06,7.792843653636003e-06,7.918042450204262e-06,8.066106492455044e-06,8.282605945106357e-06,8.284214678397013e-06,8.15431862531126e-06,8.301378383474229e-06,8.312545138754233e-06,8.695398194715777e-06,8.691334819171505e-06,8.559238020397588e-06,8.579843459635518e-06,8.691226469365239e-06,8.860257584819807e-06,9.063625107590676e-06,8.953875371352232e-06,8.816456306736933e-06,8.985166532745552e-06,9.17869377123315e-06,9.086371418172667e-06,9.323892297870448e-06,9.382621649282853e-06,9.507961180483854e-06,9.772696076743253e-06,9.439150134367993e-06,9.724659775094517e-06,9.852015530524934e-06,1.0012257741113993e-05,1.0056033310910049e-05,9.967287111177023e-06,1.0190750953929758e-05,1.0188411667303056e-05,1.0060742525109683e-05,1.0179012543973012e-05,9.916993282494935e-06,9.571678400397766e-06,9.520448590804037e-06,9.651394704955707e-06,9.650657255622093e-06
30,8.160845851994446e-06,8.25048411619445e-06,8.31713023974114e-06,8.396462475119514e-06,8.29763810111627e-06,8.094934795870984e-06,8.055968905410922e-06,7.958897932089568e-06,7.746482876859473e-06,7.927146409140119e-06,7.894368089701635e-06,7.875448981489824e-06,7.781620750534351e-06,7.582980162339044e-06,7.67085734327924e-06,7.630822346835087e-06,7.625008626230718e-06,7.562128474030023e-06,7.852117150032005e-06,8.019195325032121e-06,8.195426417486748e-06,8.37820960099731e-06,8.384631275835547e-06,8.266124500141325e-06,8.471758808217843e-06,8.549976667118049e-06,8.912688532480658e-06,8.900167474870614e-06,8.855175518908388e-06,8.87282644310423e-06,9.035584047459727e-06,9.130967366476564e-06,9.293137821197047e-06,9.205296203236454e-06,9.018834438943936e-06,9.188849462718707e-06,9.3700893865753e-06,9.228946382336947e-06,9.41402699682934e-06,9.422912724324763e-06,9.621961314866223e-06,9.866314696066867e-06,9.543496072921195e-06,9.751730884665546e-06,9.82204488798301e-06,1.0018106390779582e-05,1.0078987434845662e-05,9.902607224724304e-06,1.0186454811154004e-05,1.0081801851519923e-05,1.0053346878456787e-05,1.0197666696752996e-05,9.976401397505736e-06,9.63286273015864e-06,9.61094924126896e-06,9.670855475526429e-06,9.759024143027812e-06
31,8.232122536544701e-06,8.324466137436632e-06,8.350169940205264e-06,8.435910653086501e-06,8.314787602376877e-06,8.105273967050829e-06,8.092358512515561e-06,7.965522424726157e-06,7.793469431649028e-06,7.99449842139396e-06,7.928988714100744e-06,8.000913658067309e-06,7.898992388483645e-06,7.690922716678205e-06,7.823501423387362e-06,7.7641161199712e-06,7.747780085769146e-06,7.670466145161717e-06,7.931628210478374e-06,8.120975714617112e-06,8.327375736493144e-06,8.478295858385123e-06,8.48949583583493e-06,8.407754474224813e-06,8.666164896746902e-06,8.785479412997207e-06,9.126732622077887e-06,9.109102761504496e-06,9.16113231162413e-06,9.145957537953833e-06,9.36662790108775e-06,9.405949064387448e-06,9.496110763009711e-06,9.445596803085963e-06,9.21845697526992e-06,9.421351865018023e-06,9.561626552156099e-06,9.386651419725212e-06,9.528762806043932e-06,9.446188414934673e-06,9.720189396314863e-06,9.932477428540623e-06,9.60997469316469e-06,9.761888682021154e-06,9.748682143002803e-06,9.996957465504907e-06,1.0046476134975287e-05,9.814740553969894e-06,1.0162594023216023e-05,9.924073479923528e-06,1.0034066670195244e-05,1.019658804718804e-05,1.0036901754494818e-05,9.720084085639596e-06,9.742708051993248e-06,9.735102326090906e-06,9.901582994077314e-06
32,8.27096286385006e-06,8.349406719273397e-06,8.328677516165687e-06,8.400581465408113e-06,8.292553183917754e-06,8.099194337702546e-06,8.095835543830977e-06,7.969541191203308e-06,7.855350477664267e-06,8.067879922076128e-06,8.001233937723885e-06,8.148790780707557e-06,8.059722878551047e-06,7.866946519344957e-06,8.018409698853658e-06,7.94728606376203e-06,7.89863467789901e-06,7.815975361433481e-06,8.036800842409381e-06,8.234101975657539e-06,8.464898138799208e-06,8.592768633324496e-06,8.628191242390663e-06,8.581205099975631e-06,8.886723678666139e-06,9.007365740116604e-06,9.334329894248172e-06,9.311276780534292e-06,9.452844625759712e-06,9.400593192054413e-06,9.682043851573109e-06,9.666908855402213e-06,9.678429570017115e-06,9.66720422407868e-06,9.425653278760301e-06,9.667614970955001e-06,9.736626368325012e-06,9.546771340870646e-06,9.642338389158552e-06,9.459032007725174e-06,9.798319781666387e-06,9.960054200139817e-06,9.6415767847969e-06,9.771639256044341e-06,9.666297171402962e-06,9.961710557677704e-06,9.971762201777693e-06,9.741085078101711e-06,1.0136604245228357e-05,9.763683058578886e-06,1.00322484782638e-05,1.0202574679950958e-05,1.0115033996814616e-05,9.832540598595792e-06,9.90645865665365e-06,9.868514749735847e-06,1.0071542273429213e-05
33,8.285729273380331e-06,8.332104621952573e-06,8.270136325576027e-06,8.299608200582484e-06,8.231728747387667e-06,8.101608924863746e-06,8.08034451014192e-06,7.987140670111759e-06,7.945166689802736e-06,8.166463415999792e-06,8.120673139218828e-06,8.32712422977921e-06,8.252005906325642e-06,8.102411941512295e-06,8.23242559566397e-06,8.157879171016531e-06,8.084388465292542e-06,7.999354481246678e-06,8.187859046526911e-06,8.384885413525724e-06,8.622498914817267e-06,8.730977168009668e-06,8.813573383602032e-06,8.78426211244956e-06,9.12597373599682e-06,9.211296861213184e-06,9.537282843338798e-06,9.507010581774933e-06,9.713954973725947e-06,9.642977563932992e-06,9.988659809495326e-06,9.90349775048823e-06,9.84001702239791e-06,9.858330924286047e-06,9.642995950074573e-06,9.898078182066794e-06,9.885925892852366e-06,9.70372847636571e-06,9.74078710253622e-06,9.472805421610486e-06,9.858741347458976e-06,9.95647466077065e-06,9.657778236206316e-06,9.795618610116523e-06,9.607345708573613e-06,9.924540389423656e-06,9.88199067992935e-06,9.705568527062917e-06,1.011536244657093e-05,9.639653958249447e-06,1.005968545349356e-05,1.0233686168987508e-05,1.0218198058636431e-05,9.964527189382376e-06,1.010365997183044e-05,1.0082438165464856e-05,1.0266748067276977e-05
34,8.272608886478338e-06,8.289708145987924e-06,8.193393512479947e-06,8.174895773327071e-06,8.14670558293107e-06,8.128834324224355e-06,8.073591485418836e-06,8.040123476714001e-06,8.076885508513937e-06,8.305293087667386e-06,8.28290195484131e-06,8.517196569554248e-06,8.45976711341947e-06,8.352121894786972e-06,8.453022254770345e-06,8.392837953005658e-06,8.321938232425901e-06,8.24535384061392e-06,8.402505342167074e-06,8.594380953543013e-06,8.813684201681118e-06,8.894135517264163e-06,9.03876562563655e-06,9.002455934949008e-06,9.369561969172607e-06,9.404226562891156e-06,9.728911657550765e-06,9.700838150875952e-06,9.943590629722687e-06,9.882582451510907e-06,1.0276365615322807e-05,1.01107070862892e-05,9.978123704410336e-06,1.0012212284289495e-05,9.854775621794741e-06,1.00908434777157e-05,1.0015208310308937e-05,9.851525145148542e-06,9.824212515560884e-06,9.506274883085376e-06,9.9120441629368e-06,9.94213620066313e-06,9.675487752913718e-06,9.835161028118497e-06,9.582528249466284e-06,9.897760639076463e-06,9.812877606561884e-06,9.712327004171126e-06,1.0102694704200737e-05,9.576007800172793e-06,1.0114564478753116e-05,1.0288518136562566e-05,1.0346029500272785e-05,1.011889689605125e-05,1.034704990669814e-05,1.037038802975583e-05,1.0502436274298443e-05
35,8.231795348939755e-06,8.238992685107548e-06,8.114276141125681e-06,8.071133464753932e-06,8.069654566986581e-06,8.18296424171626e-06,8.103244143296781e-06,8.134797856041252e-06,8.25671128944661e-06,8.479976851354333e-06,8.478100905987427e-06,8.691025279968808e-06,8.671242344404817e-06,8.581370714053154e-06,8.681174449277507e-06,8.675727927022593e-06,8.621043879073952e-06,8.571965505842223e-06,8.679681996521447e-06,8.857771556083406e-06,9.04338694454118e-06,9.07843013195076e-06,9.289701428715177e-06,9.217786346756273e-06,9.600267685257222e-06,9.60503015058649e-06,9.890392531136439e-06,9.887420192151876e-06,1.0146339126832325e-05,1.0112969986493324e-05,1.0513197451123124e-05,1.0280397473343049e-05,1.009591313729624e-05,1.0134802319489148e-05,1.0040733082516153e-05,1.024105121276166e-05,1.0127012947155478e-05,9.98558680156414e-06,9.898557842420508e-06,9.577908040186211e-06,9.96636402469397e-06,9.936090072029553e-06,9.707900566276642e-06,9.88462357342699e-06,9.58663721358369e-06,9.891598719067163e-06,9.794299107934596e-06,9.75648505200498e-06,1.010759575119823e-05,9.583931188396936e-06,1.0202749773764296e-05,1.0357860999433417e-05,1.0505533805918967e-05,1.0301569946502572e-05,1.0631143506981567e-05,1.0714724082561673e-05,1.0794571731520183e-05
