pixel,1409A,1414A,1419A,1424A,1429A,1434A,1439A,1444A,1449A,1454A,1459A,1464A,1469A,1474A,1479A,1484A,1489A,1494A,1499A,1504A,1509A,1514A,1519A,1524A,1529A,1534A,1539A,1544A,1549A,1554A,1559A,1564A,1569A,1574A,1579A,1603A,1608A,1613A,1618A,1623A,1628A,1633A,1638A,1643A,1648A,1653A,1658A,1663A,1668A,1673A,1678A,1683A,1688A,1693A,1698A,1703A,1708A,1713A,1718A,1723A,1728A,1733A,1738A,1743A,1748A,1753A,1758A,1763A,1768A,1773A
79,3.0013933365280896e-05,3.007281663412038e-05,3.0467308968571405e-05,3.0250649003890052e-05,3.087513875807364e-05,2.994438700837723e-05,3.042500939232189e-05,3.052810608298304e-05,3.090877446427059e-05,3.092460629772841e-05,3.0994558562822305e-05,3.088938709396687e-05,3.0043754296434907e-05,2.9546770653426824e-05,2.9506209927987403e-05,2.993568675157424e-05,3.0165997074133253e-05,3.0444289924102228e-05,3.0125878880047278e-05,3.06661786784641e-05,3.0808363832575125e-05,3.1240712061772825e-05,3.124698940418642e-05,3.146105798629697e-05,3.139434909151788e-05,3.154918784626784e-05,3.13345938423516e-05,3.1062700525740845e-05,3.143187386733393e-05,3.0961801115487354e-05,3.102038748674849e-05,3.119562557498583e-05,3.1269067341447334e-05,3.139466597438233e-05,3.1225406857417575e-05,3.0742462747465995e-05,3.1353637214306504e-05,3.1257134674741346e-05,3.211614189998896e-05,3.178111948175225e-05,3.1225008070100225e-05,3.158412993422087e-05,3.172932289390464e-05,3.137348917657493e-05,3.2320175525189587e-05,3.296755627110601e-05,3.316843514720825e-05,3.305999744136684e-05,3.3128035800245044e-05,3.320663190920079e-05,3.334492852229698e-05,3.3471199283648786e-05,3.4062718269617734e-05,3.4621381410922986e-05,3.541228638554418e-05,3.558696413395445e-05,3.5764120589987017e-05,3.6271983346519594e-05,3.668260170118748e-05,3.6351159884064834e-05,3.7069463877118216e-05,3.752842228887855e-05,3.7831108331358475e-05,3.828042347154289e-05,3.8177260824982506e-05,3.7634606288243235e-05,3.932840729496677e-05,3.930411318769264e-05,3.904424656864133e-05,3.856629208457797e-05
80,3.0338805038389717e-05,3.039227951396421e-05,3.104597004282079e-05,3.084642601148383e-05,3.1362610133720554e-05,3.0465532074125946e-05,3.092235209407464e-05,3.098896653051173e-05,3.1667155015385274e-05,3.162675053098049e-05,3.177899918454918e-05,3.1553513472759775e-05,3.080037299381423e-05,3.0282359415096168e-05,3.0276544077000158e-05,3.070388033763309e-05,3.1122546637229904e-05,3.126640565634325e-05,3.099705016329552e-05,3.1441832142325586e-05,3.1475094226778845e-05,3.177444525814736e-05,3.1803331632482374e-05,3.18817222608044e-05,3.201364879705787e-05,3.208044051827919e-05,3.182696173018755e-05,3.170647462973265e-05,3.206093294998949e-05,3.157981188954237e-05,3.184844271959615e-05,3.2111376534368075e-05,3.2234659326496675e-05,3.24490273841942e-05,3.2295582955178774e-05,3.2045001428272745e-05,3.2709646941873656e-05,3.2752863145792776e-05,3.351943329393473e-05,3.315377554076132e-05,3.271155108696456e-05,3.3033368390731664e-05,3.334763772819719e-05,3.2983606834497e-05,3.4045359602014e-05,3.4665190165894825e-05,3.489278410586085e-05,3.489076615697415e-05,3.4885566670856874e-05,3.508204640733527e-05,3.5260837072365705e-05,3.534189696945594e-05,3.593973630190056e-05,3.664129075177661e-05,3.7293344255509614e-05,3.7601397439158e-05,3.779463077057461e-05,3.831837602956543e-05,3.868171490918259e-05,3.8274344502176663e-05,3.9091054540366976e-05,3.9500242972065215e-05,3.99198078717434e-05,4.009610570238325e-05,4.0166541454710936e-05,3.9628676517864705e-05,4.128740463364013e-05,4.1257258106262845e-05,4.09782366704141e-05,4.0526174438654884e-05
81,3.074825166588637e-05,3.085275410016121e-05,3.172153720391333e-05,3.16213596050855e-05,3.197734238931509e-05,3.115823152831445e-05,3.15667038153323e-05,3.16460059705199e-05,3.2475446705757125e-05,3.2492844541195075e-05,3.26666333592477e-05,3.2359802174422055e-05,3.1641802587473685e-05,3.1183731658768046e-05,3.107094683407179e-05,3.153561999023653e-05,3.2003367726037315e-05,3.201295251332179e-05,3.1784190619652115e-05,3.2091926091149156e-05,3.200296458472046e-05,3.225590137615353e-05,3.23146918019404e-05,3.233155313614605e-05,3.271403714913269e-05,3.2790696584709385e-05,3.2572500280313845e-05,3.265047488321729e-05,3.29565056498012e-05,3.253961617002622e-05,3.295457682132555e-05,3.3255880195186735e-05,3.347236995097145e-05,3.3782244950716675e-05,3.366497465948902e-05,3.3548960192796006e-05,3.4240874826850946e-05,3.439229493259364e-05,3.505060706448051e-05,3.4725134973435115e-05,3.447952970506047e-05,3.4704272899645656e-05,3.5157300979076625e-05,3.4906948604637814e-05,3.613276873081435e-05,3.670001229517432e-05,3.699715544782782e-05,3.7064777561495425e-05,3.696836013498879e-05,3.7242256371029786e-05,3.74482149824308e-05,3.74891516739665e-05,3.801691159330095e-05,3.888226899717205e-05,3.9330121790821885e-05,3.9748577904859776e-05,3.992890814179672e-05,4.043647122453423e-05,4.074603529132792e-05,4.025019852569057e-05,4.114609928638728e-05,4.148762702989013e-05,4.19749277423933e-05,4.189494971169762e-05,4.208985226722422e-05,4.160448632984991e-05,4.323407498462705e-05,4.3103722584016084e-05,4.287992994300406e-05,4.2451485171089655e-05
82,3.1304167858037715e-05,3.152403920101247e-05,3.2518760016803245e-05,3.261182943716383e-05,3.280265949805481e-05,3.2057902118830105e-05,3.244683396406635e-05,3.249169581987385e-05,3.3286279391848544e-05,3.3445840403564206e-05,3.3538128257923545e-05,3.325143542096159e-05,3.2448389853075635e-05,3.2129564850294315e-05,3.1827541550586044e-05,3.231514727721406e-05,3.2774641358929434e-05,3.274567921451236e-05,3.251503559633172e-05,3.2770987669519324e-05,3.2637158200957074e-05,3.295215891151007e-05,3.3080356039714565e-05,3.3078106102262675e-05,3.369305414905202e-05,3.386884864397453e-05,3.3737668641729914e-05,3.394590644212361e-05,3.417040407798985e-05,3.3800843088475825e-05,3.4296044003372965e-05,3.457593483262454e-05,3.488308061233206e-05,3.530373594509568e-05,3.528688741587281e-05,3.5326434747642244e-05,3.6018871027840376e-05,3.626961377883152e-05,3.684960614035979e-05,3.661415840277147e-05,3.661415514596475e-05,3.671125605255799e-05,3.7209671234541205e-05,3.712415265774968e-05,3.854235122078225e-05,3.908369867858882e-05,3.9445427927318844e-05,3.950602750396125e-05,3.932663757831194e-05,3.9573205525038844e-05,3.97972514455094e-05,3.985831771408798e-05,4.029001221355922e-05,4.1239491702864395e-05,4.1504768480208445e-05,4.195822562750171e-05,4.208557638936477e-05,4.258722219924512e-05,4.2820055705527376e-05,4.2280253549886214e-05,4.321014227199025e-05,4.344397901622145e-05,4.3919785695359025e-05,4.364589186693142e-05,4.387304583653285e-05,4.349289454691271e-05,4.508465596042047e-05,4.4814715538521224e-05,4.4705933238168153e-05,4.4357851705839396e-05
83,3.208382672025686e-05,3.2404055177134844e-05,3.347395736085207e-05,3.374705676306192e-05,3.3875821692974353e-05,3.30978264124852e-05,3.351014818875756e-05,3.342800167266458e-05,3.4043397600206915e-05,3.428331307909835e-05,3.430549009862623e-05,3.411616222583274e-05,3.318614996406494e-05,3.305663400590658e-05,3.264110060895818e-05,3.307940529313643e-05,3.3636266712691925e-05,3.362903581535108e-05,3.343556034688853e-05,3.372692474217243e-05,3.363960026462715e-05,3.4090393281523356e-05,3.431670337735973e-05,3.425940955608347e-05,3.502271849961347e-05,3.5343368272715834e-05,3.5288074122455994e-05,3.5534507353880786e-05,3.565734501394625e-05,3.527497135994676e-05,3.5827417919929384e-05,3.6076469537186575e-05,3.645598129661694e-05,3.699946630999413e-05,3.714667484160083e-05,3.7501037107536294e-05,3.816660637143944e-05,3.851452603979225e-05,3.904498546329077e-05,3.884035335544061e-05,3.907866231338446e-05,3.9070000548783224e-05,3.952703525480715e-05,3.957288094590934e-05,4.114753871870907e-05,4.1720742716825176e-05,4.211493267637541e-05,4.209902649823183e-05,4.187810304987448e-05,4.197534681267495e-05,4.223228945721838e-05,4.237398710561391e-05,4.270733346307987e-05,4.362668964441557e-05,4.377538879389527e-05,4.4157160174564446e-05,4.4199964035950205e-05,4.47059594882885e-05,4.4832100809791654e-05,4.434181445403346e-05,4.526337423353943e-05,4.535993237225479e-05,4.5746245076331406e-05,4.536226665986057e-05,4.5555146634604605e-05,4.532267710373181e-05,4.683325752981844e-05,4.645933602734214e-05,4.6470305021556895e-05,4.622600838852688e-05
84,3.3119015950811146e-05,3.3435325837414566e-05,3.456549017412105e-05,3.486614409564171e-05,3.5121576693992214e-05,3.412667662180577e-05,3.45855660815861e-05,3.434899961496585e-05,3.47219649749522e-05,3.492723114844352e-05,3.500541854039463e-05,3.493512532553649e-05,3.40000553051662e-05,3.4065648683003824e-05,3.369392786410893e-05,3.403502918911557e-05,3.4814257327600115e-05,3.483392899430853e-05,3.4788841337874016e-05,3.513260110510113e-05,3.5083558257891855e-05,3.571467502887731e-05,3.600309769300691e-05,3.587051718296698e-05,3.663844140701754e-05,3.710255762995326e-05,3.7088940795147245e-05,3.735842893130748e-05,3.738982989152951e-05,3.696807644914284e-05,3.760191357779366e-05,3.7864259317916345e-05,3.831340230981601e-05,3.894438878603371e-05,3.9279767172923713e-05,4.011304199212873e-05,4.072023599549568e-05,4.114791841212863e-05,4.1622908947505e-05,4.132342053171794e-05,4.174930897426516e-05,4.170263418275445e-05,4.2111949361325295e-05,4.221227249834712e-05,4.382861158258211e-05,4.445106352226975e-05,4.4840431141919696e-05,4.470868355486981e-05,4.4508895887387247e-05,4.441302707946388e-05,4.473452402372472e-05,4.492451316333456e-05,4.51609743710363e-05,4.597870941073294e-05,4.6069225558303e-05,4.6287504985602304e-05,4.62310106311844e-05,4.6723579369777116e-05,4.676317602971384e-05,4.642821072355356e-05,4.734464880255441e-05,4.733254852635601e-05,4.755000773452405e-05,4.713375118092561e-05,4.725152106439129e-05,4.7163851997950735e-05,4.8523015382204404e-05,4.8100310044987734e-05,4.8171248216085574e-05,4.7993456781040204e-05
85,3.433000690416273e-05,3.454267649420768e-05,3.565070400236126e-05,3.582892150383632e-05,3.636491142782385e-05,3.50802647307367e-05,3.5560727282239706e-05,3.5236169470742635e-05,3.5404905502406735e-05,3.556593457090838e-05,3.580006378447116e-05,3.587099507960159e-05,3.5090843286234636e-05,3.533172935333003e-05,3.5108373693285805e-05,3.538568545026781e-05,3.6381307669096996e-05,3.642082787961988e-05,3.661616127388021e-05,3.698747825782046e-05,3.689508278903953e-05,3.7703577378402137e-05,3.7998390596673994e-05,3.785537244304251e-05,3.849646232737343e-05,3.9043721627070415e-05,3.908674901143362e-05,3.9444457219989656e-05,3.9444296315170463e-05,3.9025013994080214e-05,3.976223709454757e-05,4.006639900004586e-05,4.060081572080863e-05,4.122045687107098e-05,4.1719481378318125e-05,4.305536732654467e-05,4.356317366865338e-05,4.40411797952863e-05,4.443670404286639e-05,4.397480907055758e-05,4.45205167679072e-05,4.4497254513294484e-05,4.489726076774301e-05,4.4981888571297246e-05,4.6500891265739487e-05,4.7125622265762925e-05,4.748000247924643e-05,4.723053676325971e-05,4.712587149951599e-05,4.6887095031209776e-05,4.7287886012623874e-05,4.739584731668653e-05,4.755353137612629e-05,4.8275218886876866e-05,4.833009003094489e-05,4.836341087420644e-05,4.822771284335634e-05,4.867347262369593e-05,4.869842537802338e-05,4.856644809406554e-05,4.9509384109409254e-05,4.9458929053922694e-05,4.941218134408501e-05,4.902104860600033e-05,4.905838339628612e-05,4.904648744853309e-05,5.0215572764697114e-05,4.9769247949316383e-05,4.98214298761665e-05,4.968532429798037e-05
86,3.556436250323385e-05,3.566651423576714e-05,3.6590995412530025e-05,3.664988115937852e-05,3.7475550500308346e-05,3.609255441345903e-05,3.6506058488404894e-05,3.620106795940085e-05,3.6281757383798175e-05,3.6481303254361494e-05,3.6878812072406405e-05,3.7157803343418985e-05,3.655640857186395e-05,3.695198083485659e-05,3.688299397427296e-05,3.716902005789533e-05,3.828114085212439e-05,3.83318555866303e-05,3.8784971437425306e-05,3.9196195225636264e-05,3.902916516797162e-05,3.993500706498457e-05,4.0235852973135215e-05,4.020076292722194e-05,4.067808452689746e-05,4.1208730439305763e-05,4.136605245043264e-05,4.1875749190051286e-05,4.1950877038505924e-05,4.160837511100461e-05,4.23911911495626e-05,4.2719381082869785e-05,4.334158557379521e-05,4.385396448556084e-05,4.446147620675476e-05,4.613998691765603e-05,4.6504601038346e-05,4.700463965188529e-05,4.729520480020137e-05,4.67303401343045e-05,4.732633625773959e-05,4.73403085719683e-05,4.775038854110757e-05,4.7789610065355126e-05,4.912161836780129e-05,4.966892256128362e-05,4.997653323762337e-05,4.962554428963163e-05,4.9695468259293487e-05,4.939155303901702e-05,4.985754726255221e-05,4.9784144757115884e-05,4.990918908635138e-05,5.060436150036911e-05,5.058535750753324e-05,5.049252274761026e-05,5.0291890463653555e-05,5.066687982744576e-05,5.074161148598936e-05,5.0780369972578586e-05,5.1757750353428554e-05,5.173581038607564e-05,5.1344499780669176e-05,5.103476268090498e-05,5.105707330858648e-05,5.1010405386057975e-05,5.199957601110472e-05,5.152958356628078e-05,5.150765771780622e-05,5.1433612655873435e-05
87,3.675200786643662e-05,3.683064562224687e-05,3.7454909237769755e-05,3.7541964536599786e-05,3.8516079115714416e-05,3.737177690298223e-05,3.763501540824536e-05,3.7427864820316304e-05,3.754725371264684e-05,3.783853992472011e-05,3.8369406409999124e-05,3.8940870637741524e-05,3.839144363856944e-05,3.892243738914465e-05,3.89363831274067e-05,3.9292900241887576e-05,4.0467896184047617e-05,4.052087134948061e-05,4.117692254627837e-05,4.1711853623776666e-05,4.154084449431226e-05,4.2435384382395396e-05,4.280519878035011e-05,4.295193549292956e-05,4.332207268000576e-05,4.374590655600735e-05,4.403780232248461e-05,4.46858118569461e-05,4.496060159346581e-05,4.4725405490317155e-05,4.542997297028608e-05,4.57539565635474e-05,4.642558961649222e-05,4.680183101168506e-05,4.7454574325783644e-05,4.917929634604434e-05,4.939202511687062e-05,4.992031633799587e-05,5.008324769086944e-05,4.95646121130154e-05,5.013790544352471e-05,5.0155576364119595e-05,5.0538321973967984e-05,5.055849325660546e-05,5.171359097090141e-05,5.212490957934538e-05,5.2386481731382455e-05,5.196507141153708e-05,5.2279754948504494e-05,5.19413973821515e-05,5.245275026873384e-05,5.220460893449534e-05,5.236657575226696e-05,5.308935508974754e-05,5.293069951513315e-05,5.28021126432551e-05,5.249264297980495e-05,5.2800488951668e-05,5.296798900581394e-05,5.309856489018599e-05,5.40770254532425e-05,5.41221103710843e-05,5.336612551539011e-05,5.3220222934246146e-05,5.3322495639291574e-05,5.314444601103656e-05,5.399432427867562e-05,5.3483338075126395e-05,5.337483007861797e-05,5.340260718300233e-05
88,3.800615605059274e-05,3.816963789125108e-05,3.854360610823534e-05,3.879956183847056e-05,3.9716740996921785e-05,3.9029535775189285e-05,3.916120257259914e-05,3.908178807963066e-05,3.9311271964192246e-05,3.968256557999665e-05,4.030516816185475e-05,4.120839587970487e-05,4.059650651473704e-05,4.1223336950644044e-05,4.124367328897583e-05,4.1724607734113e-05,4.297673735289593e-05,4.3045282176643656e-05,4.3837787451121427e-05,4.458018337526259e-05,4.45080674311522e-05,4.534347911422576e-05,4.582892658310962e-05,4.6123503717896284e-05,4.647969941513836e-05,4.677179099415267e-05,4.7131554070515176e-05,4.784456904517337e-05,4.83669909880548e-05,4.818625129939257e-05,4.873347590502928e-05,4.905461105703548e-05,4.971790143683228e-05,4.996674862372138e-05,5.058548597067535e-05,5.21012917490211e-05,5.220939614776961e-05,5.2770143423291165e-05,5.279824523732274e-05,5.24573257827589e-05,5.2947567469780936e-05,5.295258363041828e-05,5.323029620573056e-05,5.332068224174206e-05,5.4387124709381425e-05,5.466483099172629e-05,5.483761162522659e-05,5.4395688482757753e-05,5.4997963733428824e-05,5.4597102561676294e-05,5.5113397942767116e-05,5.477759700220658e-05,5.5039090665372046e-05,5.5785903402734655e-05,5.548121690621984e-05,5.53727225322319e-05,5.4884513649959336e-05,5.514875336124678e-05,5.544030648258953e-05,5.5595436522769665e-05,5.6521978293515285e-05,5.663106464939177e-05,5.555937857670399e-05,5.5636773199074185e-05,5.584031362075531e-05,5.5484463862347424e-05,5.622821783475769e-05,5.564272792314413e-05,5.547576472932157e-05,5.5599638638127076e-05
89,3.95526381872817e-05,3.984263524361185e-05,4.016744964223386e-05,4.063691683430061e-05,4.134924797803562e-05,4.1087550125730494e-05,4.116998638542772e-05,4.123378877733715e-05,4.1590397793254086e-05,4.2024711370934756e-05,4.268526706859959e-05,4.388909412615825e-05,4.322836147546085e-05,4.390588652779385e-05,4.392697142302099e-05,4.458103143608169e-05,4.590715649058274e-05,4.6025328344988847e-05,4.691274377216365e-05,4.782180228586211e-05,4.7906785889923056e-05,4.87409451118106e-05,4.93214292536214e-05,4.96505279783049e-05,5.004019892691109e-05,5.026172566003932e-05,5.058766608164576e-05,5.1298597569709965e-05,5.1987365805978806e-05,5.172747714017573e-05,5.21500999999846e-05,5.248752022715854e-05,5.310975682263844e-05,5.3248781243269e-05,5.374834658873929e-05,5.494745854536818e-05,5.505565072157814e-05,5.5607865579242455e-05,5.554315151393583e-05,5.539102710535472e-05,5.57792954078045e-05,5.5839517479689625e-05,5.5960448241768504e-05,5.621233475519643e-05,5.729740388874474e-05,5.7488373390708044e-05,5.744796425641927e-05,5.705332050609386e-05,5.793434726957218e-05,5.743425654631782e-05,5.788335178211002e-05,5.759400538559669e-05,5.7942570422443616e-05,5.8699641240598985e-05,5.835065526338225e-05,5.825967176839007e-05,5.7546687416371155e-05,5.776751394476599e-05,5.8170385686330225e-05,5.830728557624054e-05,5.9129763094519224e-05,5.9236777291765844e-05,5.7926255277875696e-05,5.817765661427093e-05,5.842186038256075e-05,5.789054591112967e-05,5.855177805306624e-05,5.786813256174016e-05,5.7660372797926284e-05,5.779309688861519e-05
90,4.1598651854216605e-05,4.198193194250303e-05,4.2430254348303824e-05,4.309257477628405e-05,4.3582847719476034e-05,4.3568064364188506e-05,4.364980646415082e-05,4.3888189265269504e-05,4.436186162434015e-05,4.4869044339951903e-05,4.557051048498308e-05,4.699898902895737e-05,4.637619619714457e-05,4.70752996074797e-05,4.7146992217269906e-05,4.796961568782266e-05,4.9320965684992104e-05,4.954586207144821e-05,5.0469189610930575e-05,5.138145708700737e-05,5.1588359735549795e-05,5.254122020232336e-05,5.316477224875514e-05,5.340955937561501e-05,5.381717423294521e-05,5.405393488197681e-05,5.428348046988556e-05,5.492978575165843e-05,5.565768174865647e-05,5.519426021825238e-05,5.561237078631324e-05,5.597436701020825e-05,5.65101390867418e-05,5.657050352578024e-05,5.689269873256505e-05,5.782379322611862e-05,5.80541793906888e-05,5.855788590790563e-05,5.849847924703828e-05,5.8396095578674107e-05,5.8723871673479457e-05,5.895308517033468e-05,5.8937063256024295e-05,5.93466046910706e-05,6.054149653605874e-05,6.071037708095666e-05,6.030377173732412e-05,6.0026952073933544e-05,6.111457378175312e-05,6.049444816773314e-05,6.083141656499784e-05,6.0722295752435975e-05,6.104291600801865e-05,6.182048081044994e-05,6.155161913742695e-05,6.141557725182411e-05,6.045246122092657e-05,6.0555751325693235e-05,6.1000658487519996e-05,6.109460894769313e-05,6.178632495536853e-05,6.180431881463743e-05,6.032819770806167e-05,6.057831704249417e-05,6.0777140504098886e-05,6.009904878063114e-05,6.0710853024445594e-05,5.9934981785282534e-05,5.9674893864968613e-05,5.970719851548198e-05
91,4.4223758068451396e-05,4.4672774898131856e-05,4.5247008274342294e-05,4.607875407502964e-05,4.645245914435816e-05,4.652106153935355e-05,4.661929137723192e-05,4.708394857615658e-05,4.765142949086029e-05,4.823186011950874e-05,4.905922858899401e-05,5.058724418986754e-05,5.0060406634911464e-05,5.080178089456089e-05,5.094588376969539e-05,5.184759119512169e-05,5.315683410172626e-05,5.356768795977182e-05,5.440780361357028e-05,5.519723759951588e-05,5.5420181618790904e-05,5.6539772509587205e-05,5.715625919422539e-05,5.7218817993738134e-05,5.764411565136249e-05,5.7958645935969713e-05,5.810544055845686e-05,5.8631825015919264e-05,5.9287912107977285e-05,5.859673664183727e-05,5.9132217386097156e-05,5.951033784106813e-05,5.990048851243246e-05,5.9933527937130966e-05,6.007826733482993e-05,6.087769202798814e-05,6.132116657953638e-05,6.175664559833716e-05,6.181911355519312e-05,6.154945576478461e-05,6.188666263887976e-05,6.235719643547128e-05,6.229288153625429e-05,6.276961309787781e-05,6.409753039724974e-05,6.430446884059531e-05,6.347009899282448e-05,6.333975050085454e-05,6.449234493626654e-05,6.371585946530518e-05,6.394611637588616e-05,6.406401809514809e-05,6.419878715049172e-05,6.500874258522135e-05,6.486856744909515e-05,6.460657202979617e-05,6.339166100028014e-05,6.326749554252458e-05,6.368036838273656e-05,6.370323934597221e-05,6.428731893993969e-05,6.415300334863221e-05,6.256957267452491e-05,6.261923764558079e-05,6.27123926741776e-05,6.19658008258408e-05,6.260257033307053e-05,6.176831342526608e-05,6.145034719277254e-05,6.131958093620713e-05
