pixel,1134A,1139A,1144A,1149A,1154A,1159A,1164A,1169A,1174A,1179A,1184A,1189A,1194A,1199A,1204A,1209A,1214A,1219A,1224A,1229A,1234A,1239A,1244A,1249A,1254A,1259A,1264A,1269A,1274A,1295A,1300A,1305A,1310A,1315A,1320A,1325A,1330A,1335A,1340A,1345A,1350A,1355A,1360A,1365A,1370A,1375A,1380A,1385A,1390A,1395A,1400A,1405A,1410A,1415A,1420A,1425A,1430A
277,8.49225098348666e-06,8.48108563971028e-06,8.400317680849067e-06,8.464232190896097e-06,8.385579039943645e-06,8.41958394195353e-06,8.417353141774191e-06,8.703108139704488e-06,8.962985006184771e-06,9.163401922748669e-06,9.290767956153052e-06,9.429292847791084e-06,9.406596620206057e-06,9.556974546207164e-06,9.561525766310851e-06,9.736684599842357e-06,9.953400600911934e-06,1.0186720190106513e-05,1.0371053919271467e-05,1.0301417168007138e-05,1.0122202256085356e-05,9.949109643139188e-06,1.002090045887103e-05,9.926883636331714e-06,9.902340073250074e-06,9.732464845254961e-06,9.49158194098977e-06,9.488820412289104e-06,9.498363241955923e-06,9.552965138343824e-06,9.576911827826475e-06,9.5409783114768e-06,9.537581141436e-06,9.773881468380203e-06,9.597507520046364e-06,9.56474292348909e-06,9.850383823243663e-06,1.0089749800485409e-05,9.820619264148655e-06,9.790044008232254e-06,9.686771613673084e-06,1.0014097317180516e-05,1.0230390681656197e-05,1.0132325642802546e-05,1.016693690787994e-05,1.0246192053707793e-05,1.0512119561946403e-05,1.0416948658963928e-05,1.056221677931514e-05,1.1069458834228357e-05,1.0851382026091611e-05,1.1404700615331709e-05,1.1389444244796581e-05,1.1626095873142055e-05,1.19599264108121e-05,1.21759781097537e-05,1.2351007724313645e-05
278,8.32809612187809e-06,8.287254361508504e-06,8.132799969527208e-06,8.180385466170735e-06,8.061896661486247e-06,8.061936383036811e-06,8.088065323294489e-06,8.40291372690576e-06,8.706639725506171e-06,8.879167459316212e-06,9.03608206867515e-06,9.153128506167254e-06,9.114160419318924e-06,9.247678239144553e-06,9.328173332713143e-06,9.521072037311028e-06,9.715384833540061e-06,9.96079983614968e-06,1.0097129228851629e-05,1.0076483607551325e-05,9.945699432156446e-06,9.81303138086995e-06,9.906603371795689e-06,9.847741011327955e-06,9.763091526670779e-06,9.643518824677948e-06,9.396856670608152e-06,9.489730626451502e-06,9.522739203640679e-06,9.514763077434693e-06,9.563599913099215e-06,9.563334473628737e-06,9.574066817431562e-06,9.762253805149317e-06,9.576064434014417e-06,9.534528750106703e-06,9.875672954438373e-06,1.0072288313308037e-05,9.734863837739523e-06,9.709982349585787e-06,9.476829945913042e-06,9.825995138296504e-06,1.0008267542868857e-05,9.794931087018066e-06,9.829353699433254e-06,9.850326553987477e-06,9.979652024480593e-06,9.919727189927064e-06,1.0010545681297017e-05,1.053329351696092e-05,1.0259784262707756e-05,1.086475438142201e-05,1.0781725953532711e-05,1.117513848805562e-05,1.1490205834223448e-05,1.1713761446482276e-05,1.1900818524421873e-05
279,8.187069738066909e-06,8.131351688853628e-06,7.938238464437422e-06,7.974227920405943e-06,7.812418102171485e-06,7.780500253316715e-06,7.840074235836983e-06,8.146168316978813e-06,8.484368812537018e-06,8.608961593147659e-06,8.782549010001179e-06,8.861721431961822e-06,8.815974155958705e-06,8.919572011471472e-06,9.083700086891192e-06,9.265795257978431e-06,9.415774646846901e-06,9.673597856298153e-06,9.779433391543843e-06,9.784537886146117e-06,9.706306287601967e-06,9.64095470680926e-06,9.732791198622445e-06,9.741406323961696e-06,9.595833255124317e-06,9.531920458124174e-06,9.336987749043165e-06,9.50355018377298e-06,9.546622490207988e-06,9.506615950942717e-06,9.582235326568933e-06,9.596871289448536e-06,9.628782847615813e-06,9.73180828331538e-06,9.553875205076871e-06,9.50703270388181e-06,9.852523801759377e-06,9.99984233455155e-06,9.664578917998096e-06,9.655490878624564e-06,9.348578498848628e-06,9.705058949486791e-06,9.858383398626592e-06,9.56460716532561e-06,9.602915283942849e-06,9.566853735842342e-06,9.563761353885684e-06,9.538814857499773e-06,9.58483967393674e-06,1.0054978971189225e-05,9.726011796584527e-06,1.0303029801904074e-05,1.0190289344356508e-05,1.0711558537793334e-05,1.1015488183200144e-05,1.1224139349033971e-05,1.1423860929928906e-05
280,8.054189513259779e-06,7.994653267696179e-06,7.806488234071983e-06,7.831245321705673e-06,7.647495300416944e-06,7.592112279343422e-06,7.693315832463075e-06,7.95266446377703e-06,8.297825549375118e-06,8.37873832373218e-06,8.538826365540234e-06,8.575863021151525e-06,8.5335841941445e-06,8.599802412538612e-06,8.82755677173983e-06,8.99179400469863e-06,9.081669965413196e-06,9.342870097385087e-06,9.426502635650453e-06,9.44111310308146e-06,9.426628458336659e-06,9.44201530992469e-06,9.528920933746367e-06,9.606532087992692e-06,9.412614383127958e-06,9.389934355708963e-06,9.288018838279764e-06,9.510793043447228e-06,9.554156287063866e-06,9.523299915965772e-06,9.624671155463721e-06,9.640990600344174e-06,9.709999700048347e-06,9.698052234304097e-06,9.534372130956044e-06,9.489476218703928e-06,9.780477048575074e-06,9.877182245329802e-06,9.59066123011011e-06,9.58574996681966e-06,9.256789196216369e-06,9.602008246677403e-06,9.742841721586338e-06,9.411333697691084e-06,9.45795305563709e-06,9.395871062365613e-06,9.280602027423137e-06,9.295033825097967e-06,9.300014262967605e-06,9.665543012928826e-06,9.297288148747822e-06,9.787721659349949e-06,9.665910053026423e-06,1.0243350536460552e-05,1.0560480301076308e-05,1.0725029927009814e-05,1.0921860698450212e-05
281,7.919368048283165e-06,7.868700839396078e-06,7.712895821571255e-06,7.726887032258464e-06,7.561294233941812e-06,7.4989728816408565e-06,7.647897796889849e-06,7.837587541252617e-06,8.146391023128867e-06,8.195117548590599e-06,8.320275212507284e-06,8.319046532524446e-06,8.288294385638766e-06,8.320560420900006e-06,8.564963564778805e-06,8.713442875067598e-06,8.744388810952486e-06,8.986702388180945e-06,9.04638669664586e-06,9.071351975566624e-06,9.128046778102479e-06,9.225057720726387e-06,9.313729245209877e-06,9.43090153173063e-06,9.227074475157635e-06,9.222827675259544e-06,9.226790730883794e-06,9.486923441381766e-06,9.533148409317664e-06,9.546927977220633e-06,9.668288226483326e-06,9.691384111661206e-06,9.80796165157738e-06,9.679430181095744e-06,9.521370638144966e-06,9.498053082907196e-06,9.695288969228537e-06,9.736588769880792e-06,9.517422364194364e-06,9.497811095896021e-06,9.166998097958593e-06,9.499563314806627e-06,9.624314780763146e-06,9.298284335581143e-06,9.360067899829783e-06,9.31639448486635e-06,9.109314652066457e-06,9.16484135259619e-06,9.13417585938412e-06,9.38201670462445e-06,9.005070137259859e-06,9.39325570829982e-06,9.266294825019228e-06,9.828968712360041e-06,1.0161005358020834e-05,1.0272119264316184e-05,1.042759753488979e-05
282,7.785303544129006e-06,7.75834654047838e-06,7.632219649534527e-06,7.653021507220515e-06,7.532924595525609e-06,7.489703435844244e-06,7.676977750806227e-06,7.802205240807188e-06,8.034066476580154e-06,8.054404768698247e-06,8.132786124417317e-06,8.101684977948842e-06,8.091889287699671e-06,8.106876129448442e-06,8.314336860230589e-06,8.44242627806319e-06,8.418692974625294e-06,8.619816578707144e-06,8.653510255571977e-06,8.700392141750181e-06,8.822084429238147e-06,8.988069712348157e-06,9.091851783258528e-06,9.204711695378017e-06,9.040417802102133e-06,9.04264411402445e-06,9.143647358340894e-06,9.415999886682758e-06,9.47922239431404e-06,9.556301591558688e-06,9.686595536502882e-06,9.745210557412677e-06,9.889745520683817e-06,9.672538646295817e-06,9.513133049841076e-06,9.53396334321908e-06,9.626548765461413e-06,9.61875720834176e-06,9.458462728036267e-06,9.411100326603626e-06,9.081598142422447e-06,9.39822036394101e-06,9.482686901042092e-06,9.198591938046357e-06,9.28303555264404e-06,9.293945244202356e-06,9.012746611554476e-06,9.099313251490711e-06,9.05563996533363e-06,9.202292367279916e-06,8.85244294286068e-06,9.162767880192059e-06,9.032509914889797e-06,9.528459032707613e-06,9.851826753117506e-06,9.92032055762796e-06,9.989772565705811e-06
283,7.66474346300908e-06,7.668657452931364e-06,7.561438021800199e-06,7.610850519967815e-06,7.537977024789492e-06,7.541043063269312e-06,7.737411083970039e-06,7.821931687086706e-06,7.9581914845434e-06,7.946116275483092e-06,7.97659544561369e-06,7.92561277035941e-06,7.940877631243471e-06,7.958808627312961e-06,8.096285759280427e-06,8.197466133838058e-06,8.109863371594364e-06,8.261621746253052e-06,8.267607693216573e-06,8.343104794671465e-06,8.518678991969968e-06,8.721734565582455e-06,8.860001589052569e-06,8.935536506385262e-06,8.841145748575195e-06,8.85994664452341e-06,9.0359044643476e-06,9.297579314255506e-06,9.39426321762056e-06,9.528428082711363e-06,9.662317628830223e-06,9.78612586196514e-06,9.913342910036637e-06,9.653627908982873e-06,9.507515192221533e-06,9.572835288332993e-06,9.580599588164683e-06,9.545796431324423e-06,9.41623363895957e-06,9.337237221434488e-06,9.031775077384166e-06,9.302526290670019e-06,9.326226249106293e-06,9.103171496261442e-06,9.21631685485374e-06,9.291433806325942e-06,8.955971934141202e-06,9.056899592312688e-06,9.038134926294957e-06,9.106106791987062e-06,8.819796966329907e-06,9.085837653212346e-06,8.961353617918114e-06,9.362558380001692e-06,9.653076949646413e-06,9.685490720127276e-06,9.65540028555887e-06
284,7.5680261249632015e-06,7.592590430392601e-06,7.513020175987109e-06,7.595984613371637e-06,7.563481695814656e-06,7.619939128540497e-06,7.79726562161396e-06,7.863913345317418e-06,7.900868458194013e-06,7.851583073717824e-06,7.848555131789113e-06,7.787811504215952e-06,7.82628436902962e-06,7.855540278575571e-06,7.916675350371402e-06,7.989586779249243e-06,7.83154685064489e-06,7.942177569128482e-06,7.917414531995973e-06,8.013094735971205e-06,8.23468756132486e-06,8.431083441757789e-06,8.61183666045712e-06,8.648900612261631e-06,8.625988574791392e-06,8.683940944408058e-06,8.903767609875286e-06,9.148246851658714e-06,9.277422110407543e-06,9.447034938972098e-06,9.585726190450103e-06,9.778413927936667e-06,9.852661355747605e-06,9.592384030307353e-06,9.491363767475512e-06,9.581438165479179e-06,9.548921772380373e-06,9.507420938469682e-06,9.381225622293217e-06,9.274474683848546e-06,9.033006918341674e-06,9.222579525063772e-06,9.184728835899216e-06,9.017846116153231e-06,9.16467636092514e-06,9.283626101803543e-06,8.916188765543272e-06,9.018790588037464e-06,9.059518417041594e-06,9.06704932443778e-06,8.880774613040303e-06,9.114341170208729e-06,8.99988777923831e-06,9.307433258201364e-06,9.56029171349361e-06,9.543305784179527e-06,9.444063275214973e-06
285,7.4966773923325315e-06,7.521670650968082e-06,7.489483666471843e-06,7.597775814305693e-06,7.607878126767694e-06,7.696699952528061e-06,7.845476660856473e-06,7.906296949915256e-06,7.848011370615526e-06,7.758464625722468e-06,7.73670336563198e-06,7.674325424544362e-06,7.736773925095678e-06,7.774941802823981e-06,7.771291661812285e-06,7.812418085787406e-06,7.603914684732998e-06,7.687104512249501e-06,7.643547346033267e-06,7.731717951629816e-06,7.988224743939346e-06,8.149166374719505e-06,8.351224710502201e-06,8.372668032531799e-06,8.409048616884732e-06,8.519246901704925e-06,8.754493098775424e-06,8.990145704291487e-06,9.124617813165828e-06,9.315116860074719e-06,9.453720657065546e-06,9.692475608255922e-06,9.713607450427803e-06,9.471456645148782e-06,9.442193102669384e-06,9.537532111619065e-06,9.509721135223064e-06,9.471914344301293e-06,9.338612293127627e-06,9.22025033910237e-06,9.069999824811683e-06,9.173082390304643e-06,9.087596040567572e-06,8.957823972529353e-06,9.136219283368378e-06,9.2613173673783e-06,8.885737358102033e-06,8.985394033704333e-06,9.098205222377264e-06,9.065445331502986e-06,9.005578170532171e-06,9.19042813140608e-06,9.079364391287247e-06,9.320556872503245e-06,9.536495524115601e-06,9.454481937948946e-06,9.330807492904553e-06
286,7.4444109712734836e-06,7.459848486697536e-06,7.483650180363364e-06,7.607225246693346e-06,7.663184175544772e-06,7.75339423817095e-06,7.878712097414885e-06,7.934238605087105e-06,7.799996424747076e-06,7.671178396611478e-06,7.625783997156686e-06,7.572830818075779e-06,7.658226748472848e-06,7.708516524709971e-06,7.658033602061975e-06,7.655661301432443e-06,7.439559050661807e-06,7.5041033204970856e-06,7.474954872030495e-06,7.520090207648996e-06,7.787982189044331e-06,7.916156689860893e-06,8.100444526731523e-06,8.128154926395496e-06,8.210458474891662e-06,8.36214919608192e-06,8.596247565515809e-06,8.830535885099911e-06,8.934263715223247e-06,9.145757370046325e-06,9.273801449646753e-06,9.52927001726633e-06,9.523514250404745e-06,9.299702168183424e-06,9.350293854416193e-06,9.443827224893234e-06,9.436432284278842e-06,9.40410270003484e-06,9.27379691695365e-06,9.176045382744962e-06,9.112561443643223e-06,9.16048457204568e-06,9.045621446589693e-06,8.93728572712219e-06,9.13647198098347e-06,9.23137688711065e-06,8.873290363945407e-06,8.969640575847884e-06,9.140870461281904e-06,9.090308848614078e-06,9.15877544724034e-06,9.258965179258426e-06,9.151287061306188e-06,9.364499511917274e-06,9.529089653921033e-06,9.385690374432491e-06,9.267532499727006e-06
287,7.4012440154698454e-06,7.4179967282808346e-06,7.49099284272271e-06,7.62113955869224e-06,7.710308650960949e-06,7.782160007412875e-06,7.889889309938231e-06,7.934704847341538e-06,7.753825029504794e-06,7.596233157922818e-06,7.511866754707803e-06,7.4840724811868534e-06,7.580256184058745e-06,7.657858962418479e-06,7.575925489977876e-06,7.5197524512238284e-06,7.337284169420853e-06,7.383189833762593e-06,7.397615358343146e-06,7.386792064038405e-06,7.630762246411697e-06,7.750774058583397e-06,7.885874835456447e-06,7.924331061356883e-06,8.046201666209884e-06,8.212808833742577e-06,8.436698182687862e-06,8.657808957397914e-06,8.706168978379006e-06,8.946633138021427e-06,9.059797858514861e-06,9.307831570488517e-06,9.29929642976304e-06,9.095409439099153e-06,9.226151919665876e-06,9.317482255014918e-06,9.311496415874686e-06,9.28165991250331e-06,9.1798533306563e-06,9.132328566828508e-06,9.133470832079158e-06,9.171312043130373e-06,9.045334928331913e-06,8.957068787684596e-06,9.163008793911266e-06,9.210688013309739e-06,8.8965851654634e-06,8.99156678630865e-06,9.185475516689747e-06,9.133748527031116e-06,9.307269908190623e-06,9.290848358856097e-06,9.200359411336135e-06,9.411036469066784e-06,9.5036629235805e-06,9.311740235624947e-06,9.221645062933164e-06
288,7.35576753603721e-06,7.396590594146037e-06,7.503352137694531e-06,7.636085286040536e-06,7.734366857400497e-06,7.784133347846395e-06,7.866677880051061e-06,7.898874199998044e-06,7.692749812262024e-06,7.525281118926311e-06,7.40577667299461e-06,7.412967237613319e-06,7.504441247748468e-06,7.615866678623277e-06,7.515633008127355e-06,7.412468221366017e-06,7.285887903040559e-06,7.3089643033199e-06,7.36543788383269e-06,7.321314322687485e-06,7.509402679249162e-06,7.641803986184797e-06,7.717314187393578e-06,7.758036976237579e-06,7.927002877434094e-06,8.080129853349189e-06,8.289882022006483e-06,8.459910198745596e-06,8.448286722793423e-06,8.722162072907848e-06,8.819615655882941e-06,9.042900380321879e-06,9.037751502644524e-06,8.8691812912242e-06,9.078337430363204e-06,9.165156669295854e-06,9.134759551112936e-06,9.105507785464333e-06,9.055838639344852e-06,9.068808682475924e-06,9.122206158342862e-06,9.172762394017964e-06,9.053587566857322e-06,9.003589137734387e-06,9.197153342040734e-06,9.210327628643367e-06,8.965005293381606e-06,9.060678817323603e-06,9.23250107380083e-06,9.191906914816319e-06,9.427371577506463e-06,9.292259299566866e-06,9.240533388065435e-06,9.4446145339746e-06,9.455957238996756e-06,9.2182576964755e-06,9.18520806799256e-06
289,7.29733707087144e-06,7.38142716353753e-06,7.502177875457825e-06,7.63896090825851e-06,7.73227926825336e-06,7.763508968601438e-06,7.79832498999372e-06,7.823566239281396e-06,7.603492912350704e-06,7.442073749964546e-06,7.317149493850873e-06,7.358585912299692e-06,7.44201825527666e-06,7.564253161748016e-06,7.461291757062326e-06,7.33519879915867e-06,7.26706994576872e-06,7.268365628051918e-06,7.341794900992302e-06,7.302507250865756e-06,7.4245787483757536e-06,7.560111055925087e-06,7.5896061540004305e-06,7.6208184462447495e-06,7.848058688620395e-06,7.973925758444694e-06,8.169329542753082e-06,8.243145775498415e-06,8.181787907383734e-06,8.473945446868793e-06,8.553049159967109e-06,8.741642364728251e-06,8.738043502045797e-06,8.634460066341181e-06,8.900998947259657e-06,8.981621274601954e-06,8.925759308292215e-06,8.896093531316771e-06,8.902565680602724e-06,8.973774119617497e-06,9.084510204832463e-06,9.134156385609213e-06,9.035940998008124e-06,9.044978170363808e-06,9.212278971198241e-06,9.228948525081853e-06,9.06637379123978e-06,9.164362972416755e-06,9.280998984355253e-06,9.261429493043898e-06,9.509841622363998e-06,9.28475269918546e-06,9.292271667061024e-06,9.454371368216092e-06,9.3907003290361e-06,9.117684978166652e-06,9.161384021234363e-06
290,7.2199423546951144e-06,7.3547421507562605e-06,7.465156199505354e-06,7.611153555690703e-06,7.697898047235652e-06,7.717782397788117e-06,7.688441738410287e-06,7.709693428293578e-06,7.492074294112855e-06,7.340818564030873e-06,7.245280471610245e-06,7.310770482657828e-06,7.393206193476895e-06,7.492348965397481e-06,7.402646464425737e-06,7.281077491463927e-06,7.259944891425925e-06,7.2550152698889545e-06,7.319332518296808e-06,7.309003125230314e-06,7.383336731860498e-06,7.4849949994868225e-06,7.4947576535629316e-06,7.5052488258309005e-06,7.788429399106759e-06,7.897927345934305e-06,8.073175348860695e-06,8.034116002959234e-06,7.929003135004947e-06,8.209114382818425e-06,8.259953560700875e-06,8.407380838820442e-06,8.412598016461681e-06,8.410024070272101e-06,8.689236326172418e-06,8.765347972607553e-06,8.704520606343349e-06,8.674808688119826e-06,8.726309525449483e-06,8.848039541049443e-06,9.031286766564314e-06,9.049252008798264e-06,8.978911419516658e-06,9.04323512680016e-06,9.185887448863334e-06,9.252089194900767e-06,9.168551978273377e-06,9.27287502953502e-06,9.321823746064693e-06,9.33193009310937e-06,9.555974808222091e-06,9.287947980493844e-06,9.36193293090111e-06,9.431963268102038e-06,9.316709390785187e-06,9.044289815830851e-06,9.153115613667793e-06
291,7.131681470644168e-06,7.3076527196820034e-06,7.383280142990632e-06,7.534759389594769e-06,7.613080843517206e-06,7.631933148819019e-06,7.5478693866225174e-06,7.5631514158213165e-06,7.375151367298176e-06,7.23091532209717e-06,7.185269829224602e-06,7.256883023151598e-06,7.343005193522875e-06,7.404821395471526e-06,7.336894625552002e-06,7.244262286063208e-06,7.247147498140189e-06,7.268097006187185e-06,7.307380980202568e-06,7.323431574297982e-06,7.386124532082788e-06,7.4197143781650195e-06,7.4225930944296215e-06,7.41085502743933e-06,7.726769112063034e-06,7.845850865496206e-06,7.988653386853545e-06,7.857918325123552e-06,7.703917920209656e-06,7.950377840070121e-06,7.951184762698856e-06,8.055300783776538e-06,8.076271942657929e-06,8.202327277610168e-06,8.452776440258186e-06,8.521335185364738e-06,8.47157865472351e-06,8.446878638375317e-06,8.538336437071541e-06,8.696843683750522e-06,8.960215127908716e-06,8.92935616906206e-06,8.892000661656464e-06,8.988508920793527e-06,9.105229307501027e-06,9.255793416571913e-06,9.229541477783704e-06,9.343224769990437e-06,9.33706296985112e-06,9.390211278981442e-06,9.570637237889738e-06,9.314748670258462e-06,9.4386965725229e-06,9.379367921358862e-06,9.255573681361227e-06,9.019715001131979e-06,9.157810465082418e-06
292,7.0530408894802444e-06,7.242106779385867e-06,7.269913547979815e-06,7.4033657665113875e-06,7.4639914184396135e-06,7.486555643988043e-06,7.3807686590855466e-06,7.390035777024283e-06,7.258909624217169e-06,7.124291622794032e-06,7.132587559621053e-06,7.188191680771477e-06,7.279443927667772e-06,7.311863540345018e-06,7.2613856723367966e-06,7.220642587024225e-06,7.2207568388202945e-06,7.305949192561888e-06,7.319365579858165e-06,7.337810636848853e-06,7.414075459917703e-06,7.374167486652467e-06,7.3617660916430965e-06,7.3422072170253415e-06,7.653281036433916e-06,7.799449301722197e-06,7.90443544842493e-06,7.718707370118938e-06,7.522042090292325e-06,7.719832867763356e-06,7.656794505516852e-06,7.72253943850806e-06,7.746483017065743e-06,8.005674003478386e-06,8.209160845052726e-06,8.258009372584241e-06,8.22146844261653e-06,8.208933284215989e-06,8.3520992593955e-06,8.527271411606441e-06,8.849087420885944e-06,8.789365115756751e-06,8.794731179337097e-06,8.899089530922214e-06,8.979113834612794e-06,9.215364261008774e-06,9.218117492465906e-06,9.336138765213137e-06,9.314917007725224e-06,9.419959492509436e-06,9.562182171724775e-06,9.365303239204894e-06,9.497692138744527e-06,9.307441814258948e-06,9.221931998194393e-06,9.030767284085989e-06,9.162796351363963e-06
